Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
433455.4594,1.604562,35.875076,-8.480333,38.891289,64.995416,74.717334,8.746927,23.642981,86.430926,35,68.340165,1.6,14.25378,40,68.478033,1.29335
433456.6298,1.597505,35.919059,-9.448518,40.864783,64.695433,74.426279,8.675919,23.791643,86.438216,35,67.943927,1.6,11.95089,40,69.269915,1.360632
433457.7251,1.602293,35.441001,-7.99163,39.376977,65.1891,74.211478,8.711021,23.679192,86.436877,35,68.071955,1.6,8.778399,40,68.932588,2.002119
433458.2993,1.585912,34.894343,-8.295917,39.020396,65.255109,74.304974,8.6669,23.671934,86.435491,35,68.4468,1.6,3.848463,40,67.75099,1.241736
433460.31,1.605864,34.025487,-6.952752,39.281684,65.206568,74.233974,8.714382,23.774015,86.432339,35,69.465184,1.6,0.26126,40,68.039861,1.693972
433460.7055,1.577973,34.004283,-6.765263,39.106467,65.548497,74.357543,8.650039,23.635697,86.42796,35,69.593746,1.6,1.936178,40,68.524751,1.717321
433464.6726,1.591205,35.952918,-7.161758,38.571595,65.866982,74.58201,8.641767,23.742003,86.43167,35,68.191445,1.6,15.095336,40,67.992978,2.685081
433468.8,1.60977,34.54198,-7.312364,38.73759,65.144599,74.658206,8.787088,23.739392,86.428518,35,68.627222,1.6,31.491512,40,68.46099,2.547444
433470.69,1.59091,33.862784,-6.931237,39.905701,64.854879,74.173945,8.676497,23.634958,86.436086,35,69.803697,1.6,35.480047,40,69.0513,1.536672
433485.063,1.546639,35.849501,-8.551026,40.170064,65.42729,74.380941,8.707754,23.664732,86.429513,35,68.167935,1.6,0,40,68.434379,1.844819
433490.9551,1.569405,34.284631,-5.975347,38.795995,64.990706,73.971026,8.655417,23.736412,86.435408,35,69.927449,1.6,0.600403,40,69.111274,0.980287
433491.629,1.618465,34.582917,-8.037734,37.766213,65.233716,73.913688,8.640909,23.748843,86.4363,35,69.812239,1.6,4.812218,40,68.23164,1.669087
433495.345,1.626404,35.533705,-7.127948,39.183317,64.838242,74.672654,8.649125,23.648212,86.435938,35,68.921742,1.6,25.683512,40,68.856983,1.796585
433496.7728,1.609854,35.522065,-7.450676,39.856518,65.51301,74.271277,8.724932,23.666448,86.435091,35,68.674211,1.6,36.554622,40,68.793879,2.153888
433497.624,1.6364,35.468739,-6.3534,41.624055,65.66069,74.354634,8.72792,23.612,86.437109,35,68.567804,1.6,42.175684,40,67.665426,1.282597
433501.599,1.584862,34.384324,-7.7273,39.807334,65.127865,74.579989,8.744986,23.680227,86.432637,35,69.202114,1.6,46.111791,40,68.524737,2.414722
