Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
4822.359758,1.557056,30.158854,-7.902496,23.315441,59.112133,68.659316,8.927585,23.022545,86.24959,30,64.266787,1.6,13.944464,25,46.399395,0.927137
4833.169,1.569615,29.167879,-9.46696,24.563477,59.325762,68.817283,8.824151,23.145387,86.251412,30,64.387224,1.6,1.512554,25,46.129474,2.055576
4845.237047,1.617919,29.670834,-6.304222,25.928323,59.152484,68.820655,8.975684,23.09239,86.254723,30,63.805728,1.6,19.919215,25,45.874918,0.827904
4867.569004,1.597631,29.669009,-6.820588,24.895466,59.323064,68.495404,8.902429,23.073641,86.258479,30,64.528323,1.6,0.029803,25,46.411448,1.711484
4881.958996,1.580158,29.31441,-7.469118,24.185377,59.466033,68.391023,8.876899,23.144355,86.256099,30,64.547651,1.6,35.328742,25,46.111201,1.500113
4882.727065,1.554871,29.612637,-9.3225,24.249931,59.153501,68.340732,8.847095,23.120459,86.257354,30,64.442518,1.6,28.707695,25,46.831365,1.486902
4904.221537,1.607964,30.195479,-6.756042,24.763285,58.866613,68.646649,8.952326,23.057348,86.255569,30,63.588232,1.6,48.369984,25,45.934457,2.042365
4906.454995,1.627874,30.16702,-8.584836,24.213043,59.460225,68.465682,9.03844,22.975139,86.25343,30,63.495686,1.6,57.483897,25,46.855354,1.086587
4916.715007,1.528871,30.25219,-7.779552,23.174038,58.902842,68.348763,8.941359,23.030967,86.253021,30,63.75068,1.6,0.966906,25,47.391274,1.716399
4917.285065,1.523117,30.266228,-6.556258,23.081819,59.134576,68.365669,9.057925,22.895646,86.251477,30,63.690713,1.6,0,25,47.451394,0.94127
4922.858308,1.5907,29.84937,-8.139163,26.463195,58.983024,68.618928,8.836128,23.046732,86.257484,30,63.54861,1.6,0.386474,25,46.320885,1.637135
4932.944073,1.616953,30.667003,-6.547037,25.129089,59.582468,68.283138,8.905444,23.026874,86.253067,30,63.185166,1.6,18.110268,25,46.26586,1.411939
4936.964071,1.628084,29.445255,-7.044961,24.262227,58.963861,68.863083,8.941221,23.04586,86.255699,30,63.772584,1.6,36.674522,25,46.684806,0.926216
4945.095996,1.530887,30.549402,-6.285781,24.289893,59.162178,68.285715,8.890439,23.113488,86.260302,30,63.654697,1.6,7.152366,25,46.925612,1.80826
4955.348998,1.58041,30.19954,-7.647387,23.83187,58.894457,68.404577,9.065117,23.095242,86.258507,30,63.999204,1.6,0.871156,25,45.893168,1.501342
4957.265994,1.595615,30.968806,-5.661839,25.765402,59.116851,68.568502,8.986264,23.115336,86.249767,30,62.898462,1.6,1.942878,25,46.087551,1.294579
4965.754154,1.618087,30.176232,-6.943532,24.206895,59.282344,68.437395,9.042203,23.142191,86.246968,30,64.217031,1.6,21.933505,25,46.818772,1.509944
4973.743245,1.580914,29.548671,-6.743747,23.487584,59.043258,68.897551,8.943766,23.1306,86.256592,30,63.760844,1.6,30.478089,25,45.585273,1.630376
4975.570001,1.576713,29.292426,-7.072623,26.269534,59.025354,68.394339,8.968273,23.116921,86.262347,30,64.319694,1.6,19.940311,25,45.970747,1.364933
4987.789054,1.60536,30.172774,-6.218161,23.933311,59.148405,68.503169,8.912332,23.130468,86.254007,30,63.431885,1.6,2.052091,25,45.984271,1.516703
5006.089995,1.571631,30.197892,-7.051108,25.722366,59.030206,68.702333,9.035856,23.088562,86.260348,30,63.464469,1.6,19.551055,25,46.845396,0.951408
5016.388112,1.554535,30.198128,-6.31959,25.983655,58.772349,68.348059,8.991423,22.978497,86.261111,30,63.942574,1.6,1.618881,25,46.223136,1.678918
5026.701067,1.604184,29.444651,-7.5644,24.019382,59.069424,68.437973,8.987316,22.979713,86.264486,30,64.301774,1.6,10.132016,25,46.532007,1.635599
5034.624029,1.627622,30.271908,-7.005004,23.893349,58.961043,68.544088,8.930491,23.148533,86.257038,30,63.517776,1.6,44.665297,25,47.031068,1.48383
5039.128315,1.585618,29.472212,-8.225224,26.08817,58.803908,68.418781,8.987552,23.140508,86.263993,30,64.057237,1.6,50.238645,25,46.946407,2.118864
5042.776001,1.524293,29.750427,-7.247818,24.231487,59.111398,68.229926,8.981578,23.043411,86.259679,30,64.398957,1.6,8.659318,25,46.921139,2.262953
5048.883003,1.513036,30.351001,-6.485565,24.477405,59.151635,68.351146,9.083374,22.989541,86.263947,30,63.751445,1.6,0,25,46.852309,1.348958
5049.276997,1.536936,30.350618,-5.502012,23.518324,58.844091,68.20062,8.920272,22.999523,86.261334,30,63.703862,1.6,1.837352,25,47.349658,1.330217
5057.13008,1.582132,29.0202,-8.498775,23.856462,58.836606,68.668676,8.999364,23.099211,86.254853,30,64.402471,1.6,0.842641,25,46.90914,1.496733
5058.532002,1.579696,29.145895,-6.682275,24.91391,59.241807,68.249561,8.926925,23.124719,86.258879,30,64.755522,1.6,0,25,46.467992,0.788579
5061.214002,1.596833,30.075155,-8.114574,24.498923,58.884034,68.359964,9.003539,23.093165,86.26151,30,64.537118,1.6,2.076351,25,46.828172,1.442969
5061.618997,1.602629,30.075023,-6.688423,25.436486,59.007629,68.393416,9.011617,23.093165,86.262431,30,64.511684,1.6,0,25,46.365342,1.193809
