Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1133.4241,1.622707,25.138984,-7.567473,24.249931,57.255074,68.227531,8.491989,22.4892,86.211922,25,56.763026,1.6,61.075899,25,46.142109,2.015329
1136.942007,1.576251,25.070442,-6.974268,24.744841,57.154307,68.370014,8.535406,22.463379,86.213615,25,56.702588,1.6,50.086353,25,45.878221,1.515167
1141.436173,1.537566,24.914611,-6.058334,25.565593,57.35,68.373596,8.609715,22.449692,86.221379,25,56.748478,1.6,0,25,45.646952,1.311169
1144.05864,1.531055,24.707073,-6.562405,25.175198,57.343,68.691424,8.506927,22.509614,86.217622,25,57.032603,1.6,0.277311,25,46.094108,2.148051
1149.272001,1.551847,25.049032,-6.245824,23.877979,57.229017,68.131524,8.481341,22.488901,86.220477,25,57.212492,1.6,0.862693,25,46.412583,2.2522
1159.011497,1.605234,25.111615,-6.669981,25.387303,57.230814,68.083877,8.539132,22.585508,86.221927,25,57.117439,1.6,8.643004,25,45.425088,1.80826
1164.033887,1.608762,25.100137,-7.721153,24.105454,57.107559,68.086559,8.486196,22.541495,86.217027,25,56.9128,1.6,27.78924,25,46.241672,1.049413
1168.253826,1.612752,25.111894,-6.995783,24.339076,57.635852,68.210694,8.598233,22.548522,86.200681,25,56.776931,1.6,42.527853,25,46.328412,1.521004
1175.749005,1.523033,24.994955,-6.642319,24.508145,57.199615,68.292279,8.588707,22.487493,86.220049,25,56.541632,1.6,0.189688,25,45.986464,1.501034
1176.4171,1.529711,24.979122,-7.281628,26.112762,57.416349,68.606529,8.451646,22.479576,86.225303,25,56.556537,1.6,0,25,45.297827,1.177833
1179.330999,1.528577,24.570342,-8.320506,24.394408,57.220027,68.370188,8.529422,22.580402,86.212415,25,57.159687,1.6,0.326683,25,45.925048,0.924987
1183.953001,1.553863,25.211028,-7.533663,24.332928,57.251838,67.931529,8.554444,22.543195,86.210397,25,57.009004,1.6,0.097172,25,46.186408,0.990119
1188.521072,1.591793,25.163234,-6.488638,24.240709,57.361062,68.558887,8.466307,22.516194,86.214452,25,56.409283,1.6,1.455809,25,46.186578,1.232519
1189.003008,1.597967,25.160527,-6.731453,26.078948,57.176158,68.320395,8.503749,22.4289,86.217278,25,56.384481,1.6,1.563803,25,45.239454,0.540034
1194.843006,1.631066,24.633557,-8.329727,24.889318,57.227662,68.172178,8.511211,22.465669,86.212015,25,57.372768,1.6,28.466833,25,45.726196,0.979366
1204.41207,1.551217,25.135188,-6.525522,24.778655,57.177956,68.208094,8.565736,22.523073,86.221602,25,56.89268,1.6,17.967142,25,46.097664,1.787983
1207.123681,1.5366,25.126786,-7.296996,26.96118,57.23073,68.202178,8.556216,22.53084,86.214693,25,56.76696,1.6,0,25,45.132251,1.708719
1214.997063,1.592171,24.529199,-9.095054,25.242826,57.150795,68.311889,8.463034,22.477947,86.214545,25,57.231495,1.6,1.55091,25,45.7547,1.649424
1219.199995,1.582342,24.831369,-8.317432,25.082979,57.390102,68.156682,8.457622,22.438368,86.219491,25,57.454396,1.6,1.472279,25,45.639113,0.230658
1221.574001,1.618927,25.123136,-6.795999,25.067609,57.207442,68.224389,8.667313,22.519225,86.217511,25,57.21596,1.6,3.11338,25,45.903452,1.324073
1223.130002,1.656394,25.161366,-7.71808,25.916027,57.255817,68.031389,8.489367,22.4687,86.217046,25,57.103582,1.6,14.865633,25,45.334881,1.274916
1223.617002,1.647867,25.16631,-6.018377,25.83303,57.155937,68.200213,8.561254,22.457824,86.216506,25,57.079642,1.6,20.003498,25,45.469608,0.987354
1229.323432,1.610694,25.1552,-7.404572,25.313527,57.42741,68.236119,8.530814,22.538607,86.20825,25,56.806905,1.6,46.207496,25,45.817365,1.085358
1232.626808,1.579654,25.26125,-8.775399,25.279714,57.517103,68.39813,8.512331,22.548814,86.212415,25,56.487411,1.6,37.559081,25,45.772489,1.015004
1235.606073,1.528157,24.910329,-9.503843,23.524472,57.062908,68.598014,8.478719,22.544376,86.223164,25,56.630926,1.6,0.13994,25,46.696104,1.054636
1237.395999,1.51816,24.520856,-7.210935,24.747915,57.140474,68.336157,8.608778,22.514935,86.219714,25,57.083468,1.6,0,25,46.049485,1.764326
1237.87307,1.544286,24.384375,-9.141158,24.969242,57.238282,68.339289,8.460046,22.524624,86.215688,25,57.270568,1.6,0.200949,25,45.905691,0.984589
1241.752569,1.548865,24.651303,-7.054181,25.513336,57.359012,67.984459,8.603359,22.483716,86.220812,25,57.653993,1.6,0,25,45.627302,1.197803
1245.572,1.582762,25.180539,-9.387046,25.759254,56.943323,68.186058,8.531378,22.517966,86.214331,25,57.133817,1.6,1.25437,25,45.49034,0.475209
1246.26354,1.580284,25.184085,-7.828729,23.83187,57.131125,68.186416,8.567135,22.577735,86.214768,25,57.083063,1.6,0.763382,25,46.1323,0.639575
1251.678574,1.633292,25.250862,-9.221072,24.379038,57.213662,68.465025,8.50897,22.567826,86.210686,25,56.506854,1.6,8.728695,25,46.349339,1.498576
1253.702,1.631612,24.920409,-6.101364,24.11775,57.122411,68.297642,8.53203,22.483197,86.222541,25,56.758261,1.6,21.060154,25,46.231187,2.029462
1255.943,1.589608,24.560247,-6.713011,25.488744,57.122327,68.184891,8.479093,22.596007,86.22123,25,57.314014,1.6,21.371709,25,46.308559,1.578148
1259.615002,1.577049,25.054683,-6.894354,25.150606,57.404124,67.848045,8.48077,22.529432,86.215168,25,57.20833,1.6,31.396144,25,45.762967,0.66446
1261.781001,1.563146,25.328954,-7.186346,25.353489,57.14075,68.272658,8.564426,22.522774,86.215307,25,56.802404,1.6,19.260557,25,45.620194,1.768935
1267.899065,1.576125,24.836137,-7.518295,25.003055,57.105953,68.49968,8.580389,22.625744,86.227441,25,56.800811,1.6,0,25,45.369463,0.853403
1278.031732,1.611072,25.134555,-9.221072,25.331971,57.219584,68.358275,8.463496,22.643126,86.213531,25,56.850828,1.6,35.623765,25,45.516799,1.834988
1286.226089,1.552393,24.753307,-6.580847,25.362711,57.216899,68.445139,8.491038,22.649342,86.218087,25,56.834778,1.6,3.174689,25,45.587644,1.398114
1292.240072,1.574991,25.308941,-7.57362,24.323706,56.936766,68.156223,8.552848,22.625523,86.206976,25,56.91499,1.6,1.464527,25,46.381847,1.212242
1292.696999,1.562726,25.328497,-8.083838,23.948681,56.905478,67.948807,8.411862,22.708883,86.213838,25,56.850966,1.6,0.877554,25,46.287884,1.330524
1299.937007,1.613298,24.431124,-6.799072,24.661844,57.207633,68.091749,8.527264,22.518783,86.225126,25,57.349917,1.6,21.741762,25,46.088294,0.688423
1302.562006,1.610148,24.98386,-7.945526,26.361754,57.189127,68.168228,8.575439,22.476766,86.226595,25,57.181911,1.6,33.900012,25,45.134394,0.936661
1304.582154,1.615441,25.337076,-8.532584,23.632061,57.157843,68.169928,8.513819,22.548743,86.220486,25,56.787611,1.6,37.817044,25,46.542515,0.824524
1305.029075,1.593893,25.337017,-6.875912,25.51641,57.194437,67.970569,8.513445,22.533948,86.215344,25,56.737507,1.6,38.855975,25,45.361024,0.764001
1310.757005,1.536894,24.766683,-8.609425,25.436486,57.18957,68.541407,8.469003,22.596454,86.210184,25,56.872763,1.6,0,25,45.726942,1.583678
1312.859288,1.536012,24.602906,-7.748816,24.551181,57.261402,68.295943,8.579826,22.5824,86.212099,25,57.254008,1.6,0.855947,25,45.610771,0.702556
1313.309142,1.519378,24.775776,-7.174052,24.262227,57.203703,68.225996,8.521567,22.663026,86.20984,25,57.188794,1.6,0,25,45.602625,0.616533
1319.345997,1.596329,25.266768,-6.706864,23.715059,57.149129,67.872223,8.447989,22.616426,86.222801,25,56.534783,1.6,2.176665,25,46.533481,1.853115
