Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
436691.0679,1.615063,45.175729,-6.491712,39.650561,66.973783,74.832094,8.458737,23.740923,86.459593,45,78.468332,1.6,3.904767,40,68.542922,3.084474
436692.9446,1.617247,45.174523,-6.534742,39.536824,66.885882,74.384327,8.453179,23.679959,86.461945,45,78.355966,1.6,5.58122,40,68.576181,2.956975
436695.787,1.609098,44.20824,-7.278554,38.958916,67.580748,74.092013,8.410274,23.755332,86.456478,45,79.981919,1.6,17.611807,40,68.976821,2.980324
436697.704,1.637198,45.285002,-6.633098,39.011174,67.045732,73.977543,8.53543,23.773805,86.458077,45,79.279111,1.6,29.401361,40,68.92754,-0.229873
436699.352,1.537146,46.030047,-7.321585,39.930293,67.289669,74.533209,8.455002,23.713951,86.467924,45,78.306467,1.6,20.820947,40,68.111914,1.631298
436708.4159,1.624765,45.778937,-8.760031,40.563533,67.142193,74.182588,8.512231,23.775775,86.467208,45,78.67392,1.6,7.844929,40,67.771044,1.576612
436712.827,1.649001,44.607911,-8.240592,39.392347,67.324497,74.267526,8.424333,23.71703,86.472796,45,78.924886,1.6,35.298553,40,68.632756,3.772351
436717.0671,1.576251,44.890143,-7.413793,41.159885,67.45556,73.970741,8.449818,23.697694,86.464939,45,79.635102,1.6,46.721476,40,67.725967,2.968035
436718.77,1.588684,45.825407,-7.831803,39.586008,67.329045,74.319437,8.413261,23.780578,86.468714,45,78.621277,1.6,36.058826,40,68.756715,3.2897
436721.8318,1.517908,44.919072,-6.368768,39.459975,67.002265,74.808778,8.447115,23.684023,86.466455,45,78.812431,1.6,0.235084,40,68.799401,3.441777
436724.323,1.533954,44.186388,-8.898343,40.944706,66.959698,74.124279,8.468074,23.767525,86.466315,45,79.857928,1.6,0.312687,40,67.871112,3.036854
436732.352,1.586416,43.673603,-7.536737,40.618864,67.121301,74.354833,8.437405,23.6956,86.466715,45,79.630429,1.6,1.609322,40,67.985107,2.742839
436739.716,1.602083,45.196227,-8.793841,38.922028,66.891009,74.291155,8.491558,23.783781,86.461322,45,78.395498,1.6,5.795589,40,68.953456,2.706586
436756.723,1.587088,43.767499,-6.006083,41.156811,67.100877,74.339843,8.506958,23.751883,86.461462,45,79.755658,1.6,40.518747,40,67.931012,2.33853
436767.0061,1.546849,44.315688,-6.657687,39.453827,66.760537,74.316573,8.407944,23.78144,86.453856,45,79.703385,1.6,0,40,68.600361,2.643912
436772.7371,1.586164,45.601461,-6.642319,40.843265,66.326129,74.370989,8.475126,23.760504,86.465795,45,78.531206,1.6,0,40,68.101354,3.019956
436786.9786,1.572723,43.851992,-7.850245,40.923188,67.042434,74.181918,8.388809,23.887222,86.464753,45,79.713103,1.6,23.615785,40,67.978596,2.897066
436789.3505,1.487498,44.166626,-8.280549,41.510318,67.326537,74.222997,8.531848,23.756439,86.461899,45,80.231454,1.6,0,40,67.955321,2.797832
436796.3011,1.571883,44.272043,-6.630024,38.537781,66.979691,74.691979,8.564295,23.879957,86.464716,45,79.452688,1.6,0.761836,40,68.938586,2.919186
436799.256,1.576377,45.118842,-6.774484,41.135293,67.383543,74.191851,8.573258,23.7924,86.45909,45,79.304731,1.6,0.424319,40,67.655052,3.303218
436799.7197,1.587844,45.624622,-7.807214,40.689566,67.524709,74.328204,8.499313,23.7924,86.453428,45,78.883461,1.6,1.231776,40,67.734594,2.840229
436807.429,1.623967,43.976024,-7.708859,38.743738,66.486359,74.324357,8.41972,23.788459,86.457621,45,79.537622,1.6,5.74842,40,68.831611,3.313971
436819.514,1.564448,45.19093,-5.993788,38.599261,67.305434,74.259826,8.564998,23.775158,86.464846,45,79.376828,1.6,6.194807,40,68.725206,2.321326
436820.217,1.570035,45.575695,-7.336953,39.146429,67.279995,74.576658,8.489186,23.73969,86.459583,45,78.968362,1.6,0.489836,40,68.496678,2.115792
436827.643,1.591373,43.958292,-8.071544,41.276696,67.188195,74.239107,8.533671,23.811242,86.463061,45,79.695527,1.6,1.975036,40,67.535895,2.520408
436830.0407,1.582384,45.224509,-7.379983,38.11972,67.034478,74.352549,8.496985,23.75139,86.464716,45,79.255336,1.6,1.679689,40,68.822092,2.056498
436831.883,1.61082,45.954736,-6.845176,39.6106,67.439758,74.917877,8.505288,23.712595,86.458607,45,78.32827,1.6,2.761423,40,68.46949,3.188008
436842.017,1.58818,46.0735,-7.567473,40.883226,67.559067,74.410767,8.449554,23.790922,86.461992,45,78.145551,1.6,41.394989,40,67.863144,2.405813
436842.5261,1.600655,46.080592,-5.818593,38.537781,67.550323,74.400879,8.509353,23.781563,86.466092,45,77.951591,1.6,41.488479,40,69.021937,2.482312
436848.111,1.567304,44.411835,-7.413793,40.286875,67.358747,74.00054,8.53064,23.828975,86.462038,45,79.629843,1.6,0.187228,40,68.221683,1.184285
436848.591,1.550503,44.414263,-8.043882,40.711084,67.026237,74.24009,8.481299,23.758163,86.464344,45,79.723753,1.6,0.566477,40,67.983546,3.706605
436856.1351,1.603596,43.93959,-6.500933,41.212142,67.441799,74.179946,8.413371,23.799419,86.460625,45,79.675556,1.6,1.995909,40,67.786101,2.153274
436862.4887,1.620775,46.246017,-7.748816,38.553151,67.501596,74.535845,8.50296,23.727374,86.462401,45,78.107879,1.6,18.907613,40,69.214154,4.29402
436864.6186,1.628252,45.297377,-7.625872,38.547003,67.336497,74.764829,8.582594,23.76272,86.460922,45,78.249384,1.6,24.007749,40,68.695059,2.350512
436866.8208,1.627958,44.151852,-8.074618,40.729528,66.318062,74.451982,8.611679,23.774174,86.462531,45,79.184044,1.6,31.259898,40,67.950224,4.218135
436869.3899,1.554157,44.604644,-7.545958,38.651518,67.706495,74.045603,8.609395,23.814936,86.464279,45,79.620128,1.6,24.195883,40,68.956492,2.561883
436871.2742,1.559408,45.654596,-8.627866,40.495905,67.5342,74.07147,8.563504,23.66604,86.460439,45,79.004376,1.6,11.012121,40,68.227394,4.221514
436871.816,1.582384,45.665632,-7.127948,38.857475,66.235312,74.061714,8.552257,23.818877,86.45857,45,78.87418,1.6,9.644009,40,69.040688,3.990788
436872.931,1.58566,45.779172,-7.957821,39.871888,67.830097,73.985504,8.490636,23.816414,86.452451,45,78.328359,1.6,3.291119,40,68.407549,2.412572
436876.342,1.590154,44.520858,-5.966126,40.240765,67.485188,74.733462,8.523544,23.725527,86.456161,45,79.061009,1.6,2.133426,40,68.253569,1.60887
436878.622,1.609686,44.392455,-8.434229,41.783902,66.916194,74.451579,8.499269,23.72799,86.4587,45,79.698736,1.6,2.655098,40,67.415647,2.287224
436884.745,1.595993,45.121137,-7.45375,39.650561,67.2629,74.373222,8.488725,23.783041,86.460383,45,78.548607,1.6,26.395592,40,68.366843,1.866632
436888.965,1.590784,44.340703,-6.291928,40.67727,67.412133,74.008058,8.575038,23.785135,86.460755,45,80.133317,1.6,8.829835,40,68.059012,4.001541
436907.1663,1.576167,44.161961,-8.286696,40.960076,67.05981,74.697122,8.570512,23.707916,86.462531,45,79.335581,1.6,22.468781,40,67.966332,2.762809
436907.702,1.596077,44.168436,-7.924011,38.479376,66.818618,74.364494,8.4764,23.79474,86.463554,45,79.48426,1.6,20.813294,40,69.230777,4.480505
436919.5888,1.616197,44.31713,-7.890201,40.034809,67.467487,74.223844,8.501752,23.756318,86.469718,45,79.934667,1.6,6.430282,40,68.392715,1.979384
436935.669,1.594229,44.405213,-7.303143,38.024427,67.712119,74.102078,8.521876,23.904833,86.465516,45,79.031869,1.6,45.628647,40,69.158876,0.907475
436941.7621,1.546933,45.704597,-5.932316,40.990816,66.975388,74.508724,8.533827,23.915793,86.460792,45,78.509143,1.6,0.037779,40,68.25404,1.694279
436955.903,1.643919,44.365262,-7.708859,40.628086,66.775115,74.702805,8.55316,23.774052,86.452582,45,79.415825,1.6,19.027069,40,68.107404,1.941288
436957.9371,1.633754,44.518371,-8.560247,40.492831,67.20353,74.191847,8.561002,23.748929,86.460606,45,79.75498,1.6,24.568164,40,68.258397,2.797832
436970.2751,1.571883,44.92253,-6.479418,37.86458,67.845072,74.489347,8.499338,23.677621,86.467524,45,79.629362,1.6,1.431532,40,69.716011,3.88541
436975.2871,1.583266,44.766699,-6.221235,38.543929,67.567734,74.521522,8.563616,23.762354,86.455315,45,78.777068,1.6,1.555875,40,69.534935,2.478318
