Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
437732.344,1.597631,49.531398,-8.259034,39.438457,67.695999,74.695511,8.964058,23.682545,86.470341,50,86.460551,1.6,43.071157,40,69.017277,3.303218
437744.652,1.600487,49.359351,-8.197562,40.483609,67.984828,73.811645,8.848851,23.734395,86.472954,50,86.7024,1.6,1.921521,40,68.363249,2.564956
437745.8151,1.571211,49.736626,-6.912796,40.840191,68.624232,74.336883,8.915186,23.76112,86.476004,50,86.628393,1.6,0,40,68.29073,3.046992
437746.6296,1.601999,50.140741,-6.261192,40.581977,68.215214,74.734667,8.809599,23.723803,86.474991,50,86.367455,1.6,1.925288,40,68.030309,3.49339
437757.0248,1.635224,49.701899,-9.178041,39.669005,67.710759,74.363017,8.743459,23.717892,86.47964,50,86.55893,1.6,24.028894,40,68.820462,1.995053
437779.1096,1.625899,49.833951,-7.167905,40.834043,68.016425,74.209032,8.69924,23.797572,86.475316,50,85.971018,1.6,12.803796,40,67.971971,2.200279
437789.2486,1.567304,50.412658,-7.321585,41.193698,67.602702,74.468672,8.721932,23.721708,86.473205,50,85.669074,1.6,10.507656,40,68.368572,3.776345
437793.366,1.568985,49.910453,-7.890201,41.070739,67.682456,74.790246,8.923994,23.842644,86.464976,50,85.664969,1.6,0.560533,40,68.198918,2.228237
437799.481,1.583938,50.040092,-7.758037,39.632117,67.42958,74.087444,8.744337,23.728851,86.472527,50,86.466882,1.6,0.717491,40,68.512839,4.115522
437805.574,1.617205,50.568945,-7.942453,40.996964,67.892076,74.763262,8.778034,23.704589,86.471197,50,85.095316,1.6,32.751722,40,68.009951,2.265411
437807.635,1.616575,50.040989,-8.114574,41.322805,67.921488,74.456545,8.807073,23.787596,86.462615,50,85.250397,1.6,41.325626,40,67.678428,2.780628
437814.1363,1.555375,50.365291,-5.732532,38.817513,67.399412,74.527071,8.887773,23.732669,86.476674,50,85.902121,1.6,30.867256,40,69.064191,2.964041
437822.1169,1.566338,49.539991,-8.25596,38.832883,68.194865,74.672822,8.783218,23.647195,86.463507,50,86.406488,1.6,1.578853,40,69.096363,3.107515
437828.154,1.588348,50.268452,-8.10228,41.611759,68.375307,74.364538,8.902798,23.675153,86.470397,50,86.065588,1.6,1.841158,40,68.464737,2.276778
437842.186,1.559576,49.997227,-8.17912,40.754119,68.315196,74.475877,8.705633,23.743015,86.47142,50,86.142242,1.6,0.285871,40,68.309326,2.201815
437856.4248,1.60746,49.789982,-9.675965,37.938355,67.8244,74.409558,8.779857,23.510348,86.467701,50,86.4743,1.6,8.960158,40,69.777944,3.319808
437856.871,1.618381,49.791307,-9.070465,39.321646,67.463582,74.374115,8.695418,23.643377,86.464,50,86.507039,1.6,10.721171,40,68.737339,2.993842
437868.719,1.609812,50.040092,-8.348168,39.939515,68.081949,74.340821,8.699152,23.576619,86.472229,50,86.241921,1.6,13.063377,40,68.198528,2.920415
437875.313,1.563524,49.709624,-9.291764,39.973329,67.511234,74.603281,8.703634,23.582656,86.47526,50,85.89347,1.6,1.500069,40,68.850527,2.336073
437878.717,1.595825,49.394387,-8.28977,41.193698,67.332053,74.553877,8.70214,23.697694,86.474228,50,86.736224,1.6,1.752659,40,68.129266,2.71611
437892.9686,1.547143,49.371564,-6.381062,40.769489,67.246383,74.15645,8.793212,23.645967,86.469821,50,86.786386,1.6,8.603017,40,68.760854,3.020571
437897.0686,1.547059,50.51163,-8.796914,40.787933,68.369575,74.382394,8.724128,23.663086,86.46599,50,85.899379,1.6,0.105249,40,68.57815,3.151756
437907.3029,1.593431,49.885747,-7.994704,38.851327,67.899922,74.445671,8.657986,23.669737,86.473745,50,86.514274,1.6,12.525878,40,69.491259,3.07495
437919.652,1.624051,49.491682,-7.951674,41.021555,67.86664,74.734622,8.710883,23.693507,86.457621,50,86.396881,1.6,12.954914,40,68.216612,3.530872
437925.8608,1.602671,50.159223,-9.16882,40.234617,67.501202,74.432872,8.781549,23.700158,86.471504,50,85.924374,1.6,46.000998,40,68.6993,2.623636
437933.6511,1.51942,49.385426,-7.257039,39.586008,67.950436,74.62758,8.755651,23.606922,86.471783,50,86.304772,1.6,0.062421,40,69.103162,3.93518
437943.832,1.56617,50.28302,-7.401499,41.365841,67.950436,74.619302,8.83473,23.573912,86.470667,50,85.614991,1.6,0.219993,40,68.271175,3.991095
437964.1711,1.568691,49.409087,-8.560247,38.891289,68.394257,74.213686,8.802989,23.708411,86.467301,50,86.258977,1.6,0,40,69.379504,2.94868
437982.5689,1.507029,49.405865,-7.287775,39.957959,68.105593,74.201245,8.725317,23.687226,86.466194,50,86.440256,1.6,0.121046,40,68.942961,3.073106
437983.063,1.513876,49.40638,-7.41994,41.209068,67.63803,74.18227,8.695816,23.696094,86.468826,50,86.537517,1.6,0,40,68.339376,2.587997
437996.611,1.577637,49.328406,-6.500933,39.131059,68.172942,74.22805,8.584156,23.721956,86.468872,50,86.724251,1.6,0.159262,40,69.146495,2.611039
438008.3458,1.593137,50.100069,-7.287775,39.24787,66.86875,74.291059,8.768304,23.823064,86.478812,50,85.709933,1.6,31.412227,40,69.341906,3.711213
438017.134,1.56113,50.380741,-6.574699,41.332027,68.03792,74.759055,8.722373,23.819246,86.47049,50,85.985069,1.6,0,40,67.987991,3.662672
438019.2841,1.578057,50.463248,-8.154531,40.203877,67.90852,74.39922,8.66271,23.828482,86.475065,50,85.641221,1.6,0.120896,40,68.411275,3.919819
438025.176,1.602209,49.358556,-7.355394,38.746812,68.085244,74.304349,8.693662,23.79868,86.473968,50,86.435957,1.6,5.075527,40,68.792126,3.713364
438029.417,1.603806,50.064754,-6.061408,38.270345,68.021405,74.563185,8.761209,23.805946,86.477073,50,86.489709,1.6,15.401779,40,69.549286,3.79355
438043.799,1.571967,50.086826,-9.070465,41.427321,68.018252,74.513109,8.723867,23.610367,86.472545,50,85.972899,1.6,1.013217,40,68.379276,3.127792
438049.592,1.606452,50.225543,-8.037734,41.983711,67.330655,74.649463,8.689137,23.66025,86.469793,50,85.571897,1.6,3.034554,40,67.781413,1.778766
438055.933,1.615063,49.486282,-6.153616,38.943546,67.499411,74.348786,8.724613,23.634631,86.475493,50,86.887146,1.6,33.178193,40,69.275879,3.621811
438059.792,1.609938,50.369529,-8.265181,38.427118,67.135378,74.175289,8.652497,23.642638,86.476943,50,85.642261,1.6,42.525738,40,69.701226,2.531468
438070.071,1.563356,51.099152,-6.986562,38.998878,67.713302,74.207017,8.643621,23.608766,86.474089,50,85.111626,1.6,1.255741,40,69.428595,3.149913
438074.1401,1.544413,49.331922,-9.239513,39.712041,68.08546,74.945304,8.688261,23.597926,86.477427,50,86.036103,1.6,0,40,69.029447,2.530546
438078.139,1.577805,49.957512,-7.044961,38.67611,67.357957,74.739007,8.678681,23.611968,86.476599,50,86.208366,1.6,0.621241,40,69.697556,3.960066
438080.167,1.588054,50.787491,-6.986562,39.693597,68.157215,73.59205,8.708182,23.69215,86.478896,50,85.269889,1.6,2.094392,40,69.194553,3.721044
438080.7418,1.573857,50.790978,-7.220156,40.938558,67.915756,74.166429,8.687557,23.69215,86.478905,50,85.110938,1.6,1.155264,40,68.54498,2.646677
438084.484,1.629722,49.379113,-7.392278,38.540855,68.068335,74.154749,8.690961,23.719245,86.479166,50,86.01576,1.6,18.27427,40,69.563489,2.107497
438088.3486,1.632578,50.261668,-7.764184,39.447679,67.988195,73.753021,8.705195,23.71358,86.47633,50,86.034382,1.6,34.981052,40,69.114883,3.443927
438094.4771,1.556888,49.458809,-7.404572,38.602335,67.985257,74.593435,8.773072,23.815675,86.470769,50,86.018846,1.6,0.593368,40,69.602311,2.743453
438101.0229,1.601453,50.895262,-6.39643,38.872845,67.042932,74.57652,8.731205,23.67737,86.475539,50,85.263233,1.6,2.014151,40,69.363879,2.476782
438112.984,1.630478,50.618593,-5.966126,40.0594,68.058053,74.504964,8.683119,23.76432,86.480997,50,85.320097,1.6,23.779844,40,68.804255,3.352988
438129.094,1.620061,49.204271,-6.052187,40.302245,67.573504,74.892007,8.767558,23.777621,86.474396,50,86.5636,1.6,8.914375,40,68.719745,3.173876
438131.127,1.596917,49.825372,-6.986562,41.498022,66.838039,74.044528,8.658472,23.669734,86.473782,50,86.4508,1.6,7.261738,40,68.130253,3.42703
438153.497,1.558022,50.16249,-6.860544,40.581977,67.800397,74.290208,8.621214,23.618989,86.477947,50,86.230393,1.6,0.118169,40,68.588861,4.270978
438158.077,1.624975,50.384479,-6.949679,41.230586,67.009357,74.336032,8.587274,23.712471,86.482541,50,85.374864,1.6,7.027648,40,68.023183,3.13025
438165.916,1.583266,50.88792,-7.533663,39.005026,67.564583,74.258614,8.66159,23.687593,86.473605,50,85.359142,1.6,14.885118,40,69.340421,1.723773
438169.771,1.573059,49.568803,-7.140242,40.809451,67.825152,74.729789,8.656779,23.551982,86.477417,50,85.613413,1.6,0.611056,40,68.688253,1.880765
438175.8141,1.623547,51.035937,-6.359547,39.312424,68.023984,74.319922,8.740845,23.641653,86.488957,50,85.220946,1.6,6.430078,40,69.263987,2.527167
438183.863,1.573437,50.109884,-8.987478,39.401569,67.974187,74.01647,8.719889,23.630937,86.481955,50,85.742789,1.6,21.937686,40,69.156877,2.742839
438214.44,1.545967,50.490603,-6.943532,39.361607,67.742823,74.372593,8.517569,23.659882,86.484856,50,85.600332,1.6,0.072868,40,68.758673,3.481716
438216.5835,1.55903,50.538044,-6.377989,39.961033,68.497996,74.844751,8.689355,23.723064,86.481481,50,85.189148,1.6,0,40,68.786629,3.176334
438226.717,1.63535,50.669359,-6.780631,40.791007,68.216502,74.593167,8.776452,23.520819,86.478133,50,85.413891,1.6,38.795327,40,68.498196,2.26879
438232.8121,1.58461,49.471464,-7.087991,38.574669,68.082485,74.11228,8.706994,23.602855,86.481909,50,86.60014,1.6,23.884655,40,69.657181,4.041173
438243.086,1.594313,49.472361,-6.980415,38.304159,68.154528,74.349368,8.717451,23.543239,86.4689,50,86.199439,1.6,3.17964,40,69.655091,3.240851
438249.161,1.61208,50.462233,-8.166826,38.261123,68.150838,74.166877,8.690937,23.578591,86.473419,50,86.201551,1.6,7.933055,40,69.657637,2.694605
438251.1312,1.621153,50.557556,-6.261192,40.729528,67.8704,74.426742,8.614755,23.592755,86.480374,50,85.81503,1.6,13.545447,40,68.294609,3.315507
438253.2159,1.598765,50.577789,-8.335874,39.429235,68.029178,74.263493,8.676043,23.606182,86.484094,50,85.383003,1.6,15.165897,40,69.090818,2.987083
438263.396,1.576797,50.665092,-8.05925,39.244796,66.97571,74.199097,8.683885,23.661731,86.481165,50,85.57449,1.6,4.55303,40,69.185095,3.609829
438265.3286,1.578309,50.159474,-8.252887,41.23366,67.842206,74.753596,8.691728,23.594358,86.479872,50,85.662939,1.6,1.184867,40,67.964762,1.520697
438271.42,1.579359,50.074436,-6.239677,39.871888,67.987263,74.527385,8.83185,23.553218,86.484763,50,86.427471,1.6,0,40,68.401035,3.396614
