Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
2508.322768,1.536138,44.238405,-7.272407,24.895466,62.229675,68.864567,8.778088,22.772531,86.222801,45,79.368704,1.6,18.1743,25,47.201097,0.076123
2513.284003,1.555249,45.6131,-6.43024,24.050122,62.590545,68.712706,8.707797,22.707445,86.233588,45,79.033719,1.6,0.902173,25,47.581111,3.29308
2519.408993,1.552099,45.046282,-8.231371,24.606512,62.464409,69.079852,8.735891,22.825266,86.237716,45,78.280164,1.6,1.681677,25,46.319129,2.53239
2525.534819,1.618591,45.198287,-8.75081,26.035912,62.106725,69.020122,8.814596,22.657745,86.238822,45,79.647577,1.6,13.184579,25,47.2222,1.995667
2533.316852,1.592171,45.316433,-8.21293,25.617851,62.539522,68.771366,8.729197,22.739927,86.235298,45,78.396729,1.6,11.993885,25,46.86494,0.257386
2537.944001,1.60683,44.429257,-6.451755,25.682405,61.839227,68.712177,8.799113,22.560106,86.233402,45,79.866479,1.6,5.659529,25,46.852539,1.814404
2558.406262,1.609098,45.486964,-7.143316,23.868758,62.850898,69.175945,8.779236,22.71478,86.226279,45,78.768818,1.6,0.683014,25,46.404401,2.333308
2562.579859,1.610736,44.993677,-6.368768,23.794982,62.121283,69.423711,8.718568,22.593331,86.226995,45,78.442531,1.6,1.079864,25,47.104182,1.774772
2562.963,1.6104,44.99297,-5.357552,24.246857,62.485114,69.270502,8.74264,22.593331,86.226995,45,78.443181,1.6,2.34704,25,47.383077,2.881705
2566.320001,1.584358,44.036296,-6.795999,25.860695,62.367712,69.342852,8.724831,22.693556,86.23793,45,79.832229,1.6,1.346915,25,46.695368,2.658045
2566.689,1.580578,44.036458,-7.051108,24.483553,62.089116,69.240331,8.804456,22.655464,86.242644,45,79.956665,1.6,1.061034,25,46.559359,3.03501
2568.510078,1.62737,44.916129,-7.764184,24.188451,62.618067,68.818391,8.729398,22.703172,86.236702,45,79.692942,1.6,12.926085,25,46.963629,3.743779
2574.404631,1.596329,45.558523,-8.185267,25.316601,61.717696,68.861818,8.875232,22.646445,86.228278,45,78.434221,1.6,44.686403,25,46.814349,3.344693
2574.797069,1.60305,45.499339,-7.98241,23.509102,62.093576,68.83219,8.697943,22.572845,86.22944,45,78.408929,1.6,45.542406,25,47.726303,2.274013
2578.522,1.547353,44.257152,-7.054181,25.4703,61.530993,69.182852,8.726037,22.770189,86.22414,45,79.256188,1.6,16.935847,25,46.773993,3.324417
2584.691998,1.564574,45.485007,-7.767257,25.335045,61.839355,68.927998,8.696364,22.732469,86.227981,45,79.066161,1.6,0.22269,25,46.754381,3.494619
2586.668569,1.594607,45.464406,-7.336953,24.037826,62.799444,68.898814,8.815659,22.676627,86.22401,45,78.739212,1.6,0.808294,25,47.292687,1.854036
2590.730176,1.627034,44.749512,-7.210935,24.686436,62.69907,69.301049,8.77711,22.756876,86.227218,45,78.851489,1.6,5.852165,25,47.496911,3.638094
2594.681003,1.613424,44.762844,-6.590067,24.385186,62.97666,69.274732,8.768608,22.687948,86.222578,45,79.47221,1.6,14.223769,25,47.360529,1.945897
2602.846005,1.640013,45.033701,-8.197562,24.120824,62.512433,69.330333,8.773663,22.69594,86.237586,45,78.576733,1.6,25.392861,25,47.383527,3.218731
2614.971004,1.54206,45.272995,-8.655529,26.684522,62.861071,69.05616,8.738102,22.786172,86.232128,45,78.739063,1.6,0.415838,25,46.247782,1.815633
2615.333999,1.573563,45.268227,-6.611583,26.204981,62.748784,69.223513,8.795609,22.771011,86.230519,45,78.70831,1.6,1.833931,25,46.331745,3.070341
2619.212073,1.572639,44.843467,-7.091065,25.599407,62.517508,68.97243,8.74445,22.619981,86.228408,45,78.798317,1.6,1.534856,25,46.713011,1.674309
2621.254235,1.598513,44.298133,-6.359547,24.59729,62.537753,68.883241,8.778805,22.67634,86.228771,45,79.51664,1.6,5.32676,25,47.271475,2.722562
2645.432001,1.607292,44.262273,-6.682275,25.387303,62.310919,69.104071,8.884971,22.708597,86.229078,45,79.11939,1.6,31.635786,25,46.868628,1.128677
2647.487056,1.606956,44.3269,-8.345095,25.633221,62.148939,68.853529,8.784235,22.653123,86.227125,45,79.647102,1.6,28.679324,25,46.652789,4.232267
