Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
607733.3337,1.525049,35.358877,-6.341105,24.923132,60.544336,69.057554,8.710732,23.550506,86.250213,35,68.849225,1.6,0,25,47.347849,2.478932
607736.8561,1.583686,34.617349,-7.653534,23.201704,60.329976,68.864178,8.765957,23.477705,86.248335,35,69.043841,1.6,1.770882,25,48.175652,1.332982
607742.744,1.570119,34.918269,-8.265181,25.064535,60.466817,68.342221,8.891424,23.315961,86.252891,35,69.558658,1.6,0,25,47.371245,2.121322
607744.967,1.592297,35.697555,-6.620803,24.08701,60.408327,68.388699,8.798071,23.428821,86.247684,35,68.776801,1.6,1.423616,25,47.844987,1.733604
607752.949,1.577091,34.76725,-6.577773,25.313527,60.752325,68.016538,8.657746,23.442361,86.253207,35,69.45742,1.6,41.913213,25,48.288121,1.919475
607756.7231,1.578141,35.873001,-6.955826,26.198833,60.973147,68.761285,8.711437,23.424487,86.245713,35,68.016169,1.6,26.743725,25,46.894934,2.791073
607757.1091,1.567514,35.525568,-8.176047,25.411895,60.472885,68.984888,8.920218,23.365622,86.249302,35,68.194055,1.6,24.827248,25,47.743285,2.931783
607763.2329,1.589902,34.30947,-7.250892,25.408821,60.40064,68.561406,8.780894,23.338137,86.252166,35,69.975515,1.6,1.327424,25,46.761091,1.208863
607769.1886,1.601621,35.62326,-6.845176,25.467226,60.234892,68.471403,8.754465,23.389982,86.246112,35,68.725041,1.6,1.473409,25,46.430923,1.612557
607775.341,1.609686,34.36621,-7.026519,23.933311,60.643035,68.718971,8.899266,23.490639,86.252547,35,69.151293,1.6,6.44644,25,47.439704,1.005173
607778.445,1.647111,34.622529,-7.00193,24.686436,60.845558,68.304829,8.816037,23.368176,86.251989,35,69.691275,1.6,32.828719,25,47.356958,1.358789
607779.2938,1.602966,34.971772,-6.50708,25.639369,60.692222,68.410909,8.813382,23.543216,86.25343,35,69.485427,1.6,34.778531,25,46.894799,0.963697
607781.974,1.598765,35.46762,-7.831803,26.859738,60.532238,68.59754,8.794669,23.422371,86.254676,35,68.818179,1.6,34.858722,25,47.135594,1.874313
607782.339,1.60977,35.471858,-6.608509,25.095275,60.488397,68.807088,8.704383,23.5197,86.252259,35,68.758268,1.6,33.2382,25,46.818393,0.974143
607787.633,1.568397,35.17166,-5.62803,25.335045,60.582109,69.04645,8.863088,23.449854,86.253783,35,68.382316,1.6,9.558096,25,47.149284,1.345271
607799.172,1.585996,34.967667,-6.845176,25.968285,60.352312,69.108324,8.847778,23.426672,86.250743,35,68.484735,1.6,1.570161,25,46.749134,1.390126
607805.775,1.636946,35.005779,-6.436387,26.284904,60.279346,68.462447,8.771101,23.516106,86.255206,35,69.567365,1.6,27.365267,25,46.536669,0.864156
607806.174,1.628336,35.26532,-6.212014,25.863769,60.3968,68.43885,8.771558,23.441321,86.253514,35,69.3539,1.6,30.442626,25,46.762862,1.852193
607807.872,1.631864,35.339674,-7.767257,25.737736,60.943527,68.545599,8.818567,23.381953,86.257391,35,69.115901,1.6,46.554633,25,46.829563,1.626997
607817.187,1.543824,34.008197,-6.915869,24.351372,60.698758,68.621227,8.76409,23.457448,86.250762,35,69.539623,1.6,1.388937,25,47.55582,2.791073
607819.0891,1.531433,34.271329,-9.57761,24.984612,60.264264,68.69815,8.860763,23.49501,86.254723,35,69.905849,1.6,1.011688,25,47.082753,2.046666
607819.489,1.5345,34.264633,-7.751889,25.541002,60.096492,68.769432,8.760356,23.388707,86.250557,35,70.008138,1.6,0.653979,25,47.830769,2.748062
607830.3521,1.571673,34.261558,-8.778473,26.638412,60.049448,68.627584,8.810063,23.41505,86.256685,35,69.349154,1.6,0.293525,25,46.50553,0.885662
607848.793,1.537608,34.715424,-6.605435,25.165976,60.579808,68.820922,8.822176,23.381017,86.25383,35,69.531285,1.6,11.469589,25,47.245636,1.849428
607868.88,1.645893,35.544373,-6.301149,23.798056,61.073369,68.7037,8.812841,23.351019,86.254946,35,68.141666,1.6,13.253098,25,47.271641,1.669394
607869.305,1.644759,35.550745,-7.459897,23.665875,61.189315,68.848412,8.751973,23.351019,86.25145,35,68.059149,1.6,17.327572,25,48.022302,2.229466
607871.346,1.606998,34.633551,-6.565478,25.4703,60.464804,69.079221,8.753799,23.305187,86.254537,35,68.825622,1.6,34.97935,25,47.144616,2.230387
607879.2636,1.579233,35.49009,-6.138248,26.131205,60.865194,68.602999,8.790685,23.299643,86.260013,35,68.985045,1.6,36.782894,25,47.616806,1.881994
607887.169,1.54395,34.033713,-6.196646,23.106411,60.267064,68.698685,8.677204,23.369336,86.25423,35,69.379778,1.6,1.558179,25,47.770969,2.850982
607893.4729,1.571421,35.533514,-7.850245,24.747915,60.017377,68.537088,8.748488,23.249182,86.250483,35,69.155361,1.6,0,25,47.616573,1.691821
607896.3435,1.601075,35.647819,-8.160679,24.345224,60.342362,68.601163,8.74131,23.269882,86.255299,35,68.47771,1.6,6.422865,25,47.797509,1.292121
607896.75,1.625815,35.771189,-6.141321,25.568667,60.393637,68.456893,8.758529,23.332717,86.255745,35,68.275385,1.6,7.953108,25,47.241354,1.706875
607899.3752,1.582636,35.19229,-7.785699,25.611703,60.380783,69.008165,8.868687,23.305602,86.251942,35,68.220238,1.6,7.289888,25,48.094312,1.217465
607929.925,1.553485,35.568947,-7.711932,24.099306,60.370298,68.617641,8.787988,23.211423,86.251496,35,68.999041,1.6,7.758445,25,47.810771,2.456812
607936.055,1.575579,34.640128,-7.810288,26.518527,60.41554,68.87438,8.820352,23.322047,86.256945,35,68.501896,1.6,0.910929,25,46.498669,1.595045
607944.375,1.605234,35.497948,-7.499854,25.743884,60.162638,68.492938,8.799481,23.32598,86.256991,35,69.01677,1.6,2.836058,25,47.002003,1.574461
607956.5505,1.601537,35.339454,-5.886212,22.633018,60.758388,68.451071,8.780687,23.386489,86.254899,35,69.424085,1.6,63.648404,25,47.449738,0.142177
607976.8601,1.593473,34.534078,-8.729295,23.914867,60.646408,68.41695,8.734009,23.352619,86.261148,35,69.861527,1.6,1.11945,25,46.959489,2.206424
607987.411,1.639677,35.183255,-8.932153,23.764242,60.216072,68.654491,8.793716,23.38121,86.255299,35,69.03019,1.6,49.574844,25,47.385213,2.428548
607994.7583,1.510936,34.105624,-8.867607,25.178272,59.992094,68.474937,8.644344,23.511801,86.250436,35,69.879641,1.6,16.200751,25,48.099369,1.196267
608005.3546,1.573437,34.768722,-8.105354,24.698732,60.502684,68.762578,8.847406,23.366796,86.249516,35,69.466278,1.6,2.042716,25,47.595849,0.915156
608021.805,1.597631,35.675483,-7.167905,25.507188,60.171939,68.672356,8.653143,23.424954,86.262487,35,68.314796,1.6,20.67297,25,47.177577,2.070323
608028.0117,1.598303,34.012155,-8.47726,26.367902,60.424985,68.759668,8.872344,23.363602,86.253291,35,69.787998,1.6,18.112263,25,47.518396,1.686598
608044.057,1.581124,34.430088,-7.469118,24.191525,59.988791,68.871783,8.801022,23.458954,86.257215,35,69.454119,1.6,23.941178,25,47.761628,1.640207
608052.2602,1.606998,35.267071,-7.201714,24.624956,61.27654,68.641864,8.906364,23.404759,86.246289,35,68.946471,1.6,4.668301,25,47.076235,2.245134
608053.6751,1.609812,35.270132,-5.843182,26.063578,60.838663,69.076621,8.879024,23.478673,86.25343,35,68.812863,1.6,10.285389,25,46.65373,1.367391
608058.4321,1.629092,35.100631,-6.101364,25.568667,60.371555,68.843441,8.815252,23.527454,86.2541,35,68.46276,1.6,32.523932,25,46.974174,2.070016
608062.489,1.581208,34.510887,-8.280549,24.538885,60.2857,68.403606,8.843258,23.484823,86.260441,35,69.725677,1.6,32.305283,25,46.997996,1.631605
608064.5061,1.579359,35.166598,-9.3225,25.599407,60.794253,68.650013,8.89172,23.386043,86.257977,35,69.416795,1.6,28.171189,25,47.10426,2.390452
608066.666,1.590616,35.560236,-6.719159,25.706996,60.445846,68.725639,8.922006,23.445413,86.256099,35,68.966637,1.6,24.13981,25,47.065896,1.060473
608074.587,1.574907,34.247623,-6.027598,24.750989,60.16289,68.60958,8.732393,23.451326,86.254946,35,69.410626,1.6,0.133866,25,47.27807,3.145611
608078.812,1.587802,35.343309,-6.119806,24.237635,60.6663,68.598521,8.828987,23.323211,86.255652,35,69.089045,1.6,1.873375,25,47.559115,2.791688
608081.6938,1.617373,35.219468,-6.052187,25.221308,61.049319,68.295691,8.687126,23.336384,86.255652,35,68.854587,1.6,5.037348,25,47.133899,1.367391
608094.9787,1.536432,35.564533,-7.459897,23.426105,60.347892,68.327529,8.880891,23.446654,86.256322,35,68.813533,1.6,12.43412,25,46.95552,1.487824
