Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
432248.741,1.621405,30.35568,-5.640324,40.529719,63.863476,73.986643,8.565651,23.451211,86.425486,30,63.861697,1.6,12.763646,40,68.222298,1.640822
432249.783,1.60284,30.400075,-8.17912,39.057283,63.840397,74.215766,8.529727,23.384178,86.42464,30,63.689026,1.6,15.912828,40,68.38938,1.149876
432274.2086,1.578309,30.18047,-6.015304,38.657666,63.851262,74.197865,8.585011,23.464746,86.424724,30,63.896402,1.6,49.843128,40,67.322206,1.588901
432290.563,1.615273,30.248408,-7.038813,40.191581,63.686038,73.965663,8.532211,23.439476,86.430805,30,63.88729,1.6,2.837697,40,67.961179,1.459252
432304.8697,1.626236,30.029671,-7.220156,40.225395,64.549644,74.039556,8.574427,23.50341,86.415519,30,64.022547,1.6,78.043795,40,67.588881,1.627304
432307.0009,1.606746,30.176232,-8.40964,38.774477,63.811373,74.156266,8.695494,23.610204,86.411557,30,63.801754,1.6,88.412604,40,67.775476,1.430372
432307.3926,1.591667,30.181308,-7.539811,38.958916,63.837131,74.095047,8.599146,23.477032,86.414003,30,63.77393,1.6,88.798254,40,68.399464,1.695508
432309.1686,1.574697,30.137796,-7.048034,39.656709,63.700851,74.301544,8.57039,23.594315,86.414747,30,63.712216,1.6,74.436218,40,68.213659,1.176604
432337.363,1.630394,30.203292,-8.464965,38.657666,63.562459,74.044,8.546578,23.541612,86.422994,30,64.045989,1.6,4.904728,40,68.477022,1.214393
432349.5228,1.568817,29.686858,-6.076776,38.762182,63.98786,74.18348,8.56422,23.615008,86.423971,30,64.446072,1.6,58.501608,40,68.509159,1.556335
432365.87,1.570833,30.425855,-6.362621,40.283801,63.68869,73.989805,8.536301,23.56697,86.428601,30,63.937999,1.6,0.73934,40,67.750213,1.563708
432384.264,1.619977,30.325603,-7.647387,39.416939,63.69119,74.671162,8.479859,23.532004,86.428797,30,63.1172,1.6,36.400231,40,68.382366,2.306886
432400.0359,1.58335,29.820205,-7.30929,38.903585,64.147289,74.678182,8.536485,23.499944,86.420688,30,63.545609,1.6,0.555382,40,68.515737,1.423921
432406.683,1.598933,30.20057,-8.089986,41.027703,63.78252,74.242424,8.557632,23.580134,86.426909,30,63.962438,1.6,0.177095,40,68.422709,1.782453
432419.1491,1.600445,29.92368,-7.149463,38.91588,63.640673,74.395221,8.484902,23.606183,86.427625,30,64.121904,1.6,36.077749,40,67.698809,1.814711
432421.1586,1.573983,30.323145,-8.093059,41.079961,63.601222,73.869243,8.584685,23.528952,86.430089,30,63.73351,1.6,32.453694,40,68.442494,2.089985
432421.5362,1.580872,30.326677,-8.345095,41.193698,63.962303,73.959819,8.631366,23.415775,86.430024,30,63.688724,1.6,30.04183,40,67.38155,2.228851
432435.1791,1.596833,30.108646,-6.381062,40.711084,63.625427,74.066654,8.577685,23.48964,86.427188,30,64.401383,1.6,8.555716,40,68.269031,1.259862
432447.307,1.568187,29.398079,-8.431156,41.003112,63.830684,74.095732,8.460002,23.336079,86.432683,30,64.460069,1.6,10.752105,40,67.469204,1.380602
432449.4686,1.55777,29.998991,-6.522448,40.000995,63.614662,74.188098,8.506824,23.373639,86.426463,30,64.250345,1.6,2.222545,40,67.915783,1.723465
432458.7451,1.62716,29.574687,-7.456823,41.4888,63.650169,74.594361,8.557034,23.468343,86.431512,30,63.603889,1.6,32.811134,40,67.167119,1.010088
432466.016,1.564406,30.32241,-8.019293,39.616747,63.865527,74.112929,8.536798,23.38639,86.431149,30,63.745385,1.6,25.461334,40,68.159891,2.081383
432470.1142,1.547773,30.478402,-7.22323,40.874005,63.981839,74.300454,8.4418,23.537172,86.423655,30,63.08116,1.6,1.308855,40,67.548002,0.741266
432472.133,1.56575,30.326721,-7.450676,40.320688,63.561519,74.59531,8.58633,23.368881,86.430879,30,63.217648,1.6,0.097046,40,68.217564,1.522233
432474.122,1.560038,29.270015,-7.336953,40.784859,63.512861,74.421032,8.606496,23.54036,86.434031,30,63.763835,1.6,1.188545,40,67.487333,1.072455
432474.574,1.572009,29.261922,-5.892359,38.998878,63.715918,74.391098,8.550341,23.464232,86.432786,30,63.882944,1.6,0.992077,40,68.386604,2.246056
432476.243,1.570497,29.234979,-7.721153,39.21713,63.829484,73.88152,8.546233,23.554402,86.435584,30,64.410052,1.6,0.527507,40,68.27597,1.511787
432480.2991,1.579149,30.37428,-6.347253,37.720103,63.9033,74.206589,8.586635,23.446124,86.43286,30,64.021374,1.6,0.096851,40,67.731727,1.44174
432488.2899,1.60956,30.052377,-8.492628,39.084949,63.761703,74.370637,8.503522,23.449912,86.430656,30,63.240344,1.6,41.927275,40,67.917242,1.979691
432498.5595,1.540548,30.475783,-7.899422,40.492831,63.789018,74.223003,8.688106,23.393875,86.434738,30,63.386209,1.6,0.290892,40,67.799122,2.046666
432506.8312,1.578183,29.306449,-7.868686,38.580817,64.036464,74.225799,8.598412,23.435499,86.425663,30,64.225684,1.6,0.81245,40,67.62479,1.850657
432510.562,1.589524,29.95308,-6.553184,39.401569,63.582501,74.121551,8.465698,23.403715,86.430182,30,64.11598,1.6,3.53821,40,68.034639,0.593798
432514.654,1.623799,30.062074,-8.043882,40.63116,64.17829,74.287307,8.552646,23.35456,86.421349,30,64.109301,1.6,18.672889,40,67.465671,1.431294
432520.799,1.614433,30.247069,-7.260113,40.551237,64.197534,74.148692,8.631377,23.490056,86.434645,30,63.583443,1.6,47.970148,40,68.309846,1.72623
432535.9639,1.58083,30.488158,-6.291928,39.822704,63.609998,73.9523,8.571557,23.350449,86.428629,30,63.71247,1.6,2.461637,40,67.826136,1.387054
432539.2886,1.601495,30.628627,-7.887128,38.756034,63.788901,74.352055,8.515097,23.412171,86.432479,30,62.976735,1.6,3.855704,40,67.24487,1.141273
432541.264,1.596959,30.12473,-8.44345,38.989656,63.731161,74.364295,8.561033,23.403025,86.434422,30,63.142758,1.6,7.720278,40,68.197811,1.359711
432541.7521,1.603848,29.702236,-7.592062,38.657666,63.817174,74.354271,8.561577,23.448852,86.43273,30,63.470804,1.6,8.278784,40,68.382639,1.319157
432549.124,1.623127,30.476813,-5.443613,39.32472,63.736064,74.112057,8.492248,23.482344,86.430535,30,63.568174,1.6,15.874105,40,68.07481,1.328988
432561.2629,1.58503,30.088943,-6.786778,41.27977,63.957635,74.084781,8.563309,23.568679,86.445394,30,64.084673,1.6,18.6475,40,67.170931,1.34312
432578.39,1.599773,30.168212,-8.421935,41.347397,63.667152,74.092029,8.563854,23.446359,86.43843,30,63.715477,1.6,26.513027,40,68.361634,2.103196
432585.284,1.588894,29.898326,-7.868686,41.587167,63.932773,74.483908,8.575671,23.520502,86.4367,30,63.379937,1.6,0.370333,40,66.874513,1.281983
432591.782,1.593431,30.382711,-7.423014,38.593113,63.663624,73.884251,8.651854,23.548217,86.431846,30,63.86203,1.6,2.868711,40,68.334113,2.026082
432595.4593,1.604898,30.453622,-9.503843,38.925102,63.842583,74.258366,8.536084,23.486735,86.430089,30,63.260019,1.6,11.136227,40,67.124308,1.32438
432596.21,1.645431,30.399678,-8.406567,38.786773,63.709713,74.301685,8.667031,23.658195,86.437556,30,63.191203,1.6,17.804384,40,67.728875,1.355717
432606.8041,1.578015,30.505831,-6.789852,39.604452,63.83948,73.999619,8.659189,23.527016,86.42955,30,63.594108,1.6,28.528346,40,67.79603,2.038679
432607.3086,1.550167,30.478108,-8.142237,39.527602,63.477664,74.162578,8.61747,23.515929,86.426212,30,63.531185,1.6,23.81288,40,67.50103,1.335747
432609.4171,1.567809,30.325573,-7.957821,38.251901,63.844384,73.844378,8.611561,23.521473,86.425365,30,63.357495,1.6,2.004342,40,68.49972,1.202104
432609.872,1.559072,30.301102,-6.922016,38.872845,63.519812,73.993309,8.694465,23.530479,86.425365,30,63.324225,1.6,0.965806,40,67.279313,0.92683
432612.0267,1.549159,29.972622,-7.284702,41.175254,63.735594,74.268413,8.502205,23.530342,86.427058,30,63.411824,1.6,0.659667,40,67.3852,1.187664
432613.2761,1.563566,29.739553,-8.391199,40.15162,63.782283,74.452135,8.541286,23.53182,86.426016,30,63.639694,1.6,1.587484,40,67.45184,1.148032
432613.735,1.554787,29.500332,-8.624793,38.630001,63.692498,74.358697,8.546141,23.540319,86.42981,30,63.861621,1.6,0.423987,40,68.205945,1.848199
432618.419,1.563902,30.11053,-8.935227,39.530676,64.163486,74.045152,8.549568,23.517408,86.426965,30,63.935131,1.6,1.573166,40,67.369021,1.760332
432620.287,1.588642,30.338625,-7.91479,39.521454,63.734701,74.158215,8.483332,23.532559,86.432916,30,63.594367,1.6,2.264027,40,67.894501,2.041751
432622.191,1.60788,30.253088,-7.997778,39.967181,63.535176,73.93934,8.52248,23.505676,86.434022,30,63.455332,1.6,1.87846,40,67.682696,1.412553
432627.4086,1.633292,29.598922,-6.952752,39.005026,63.691306,74.352835,8.615096,23.457264,86.428713,30,63.818514,1.6,18.953826,40,67.367052,2.300435
432629.224,1.642113,29.428612,-7.57362,40.130102,63.935415,73.920298,8.631395,23.433981,86.431958,30,64.299934,1.6,33.862711,40,67.542389,1.211014
432633.0911,1.632662,30.42356,-6.713011,41.039999,63.53506,74.249305,8.554091,23.401459,86.438485,30,63.920348,1.6,64.237195,40,67.663049,0.977522
432634.532,1.622035,30.476607,-8.397346,39.948737,63.721858,74.007227,8.604441,23.51085,86.439248,30,63.659633,1.6,70.068588,40,67.731637,1.04419
432640.1411,1.501611,29.676396,-5.551189,38.934324,63.265394,74.584328,8.533111,23.65261,86.435938,30,63.515944,1.6,10.25146,40,67.200727,1.417469
432642.187,1.499217,29.26744,-7.161758,40.455944,64.123809,73.980893,8.549916,23.587945,86.432051,30,64.191972,1.6,0,40,67.565584,1.958186
432654.905,1.599941,29.199148,-6.706864,39.195612,63.772252,74.203863,8.503036,23.451678,86.431233,30,64.10817,1.6,2.377763,40,68.14201,1.722544
432655.3771,1.621237,29.143584,-7.567473,39.776594,63.747205,74.25405,8.620674,23.581758,86.433083,30,64.286628,1.6,4.619837,40,67.820253,1.408252
432658.5341,1.594607,30.046594,-7.416867,40.311467,63.596459,74.106911,8.677305,23.559217,86.431818,30,64.158154,1.6,7.799606,40,67.653314,1.355102
432664.795,1.585786,29.948975,-7.373836,39.447679,64.12758,74.51689,8.57542,23.584207,86.444204,30,63.140923,1.6,23.607418,40,68.117211,1.616858
432665.276,1.601369,29.509559,-9.174968,38.623853,64.042592,74.528147,8.645497,23.504387,86.438392,30,63.503685,1.6,24.813196,40,67.492287,1.226682
432667.216,1.596833,28.996759,-6.531669,39.026544,63.802505,74.351294,8.687256,23.631737,86.430349,30,64.378968,1.6,18.908696,40,68.275687,1.046034
432668.985,1.598849,29.317103,-8.231371,41.18755,63.650558,74.164284,8.545171,23.524944,86.435761,30,64.655357,1.6,11.852195,40,67.19999,1.471233
432669.467,1.583686,29.72806,-9.69748,37.987539,63.697899,74.187978,8.470412,23.577556,86.431279,30,64.4117,1.6,8.765607,40,68.813648,0.698255
432685.5421,1.574193,30.214814,-7.18942,40.216173,63.377558,74.267031,8.576212,23.535154,86.44478,30,63.960671,1.6,59.503958,40,67.780346,1.640515
432691.8799,1.514842,30.302,-7.628945,39.739707,63.932628,74.081386,8.692661,23.473904,86.434599,30,63.206521,1.6,0.737763,40,67.976345,2.074317
432695.46,1.558568,29.412426,-7.466044,40.253061,63.538787,73.858998,8.572654,23.56837,86.433715,30,63.929303,1.6,0.703387,40,67.900389,0.872759
432701.8187,1.572303,30.464614,-7.552105,39.03884,63.939269,73.958458,8.658986,23.606801,86.439685,30,63.604425,1.6,0,40,67.85605,1.762176
