Time (sec)	Water Level (ft)	Water Flowrate (GPM)	House Steam Pressure (psig)	Steam Pressure (psig)	Inlet Water Temperature (C)	Outlet Water Temperature (C)	Water Feed Temperature (C)	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Flow Control Output (%)	Level Setpoint (ft)	Level Control Output (%)	Steam Setpoint (psig)	Steam Control Output (%)	Tube-Side Pressure Drop (psig)
305.977083	1.633166	24.663752	-8.747737	25.525632	53.719727	65.637282	9.227204	22.504742	86.194535	25	57.010075	1.6	16.103823	25	44.308388	0.469372
308.961043	1.619179	24.703644	-7.859465	25.888361	54.262387	65.40035	9.428805	22.560962	86.198198	25	57.303955	1.6	35.826278	25	44.337403	1.731453
311.270074	1.619809	25.034567	-6.912796	26.014394	54.386079	65.558424	9.342926	22.53951	86.198923	25	57.106513	1.6	45.465259	25	44.726273	1.341277
315.981999	1.530845	25.151404	-7.662755	25.45493	54.442257	65.647768	9.395676	22.599057	86.202057	25	56.868843	1.6	23.430925	25	44.7051	1.652189
324.276011	1.572891	25.081758	-7.091065	24.419	54.444224	65.705926	9.414619	22.596625	86.207971	25	56.615125	1.6	0.264509	25	45.241344	1.406102
330.447002	1.631234	24.709824	-7.127948	23.253962	54.379486	65.759065	9.272752	22.617706	86.201573	25	57.246832	1.6	8.718667	25	46.002399	1.339127
330.831001	1.633418	24.702967	-7.555179	25.162902	54.32555	65.705482	9.38821	22.561859	86.200625	25	57.290037	1.6	11.058395	25	45.068549	1.762483
334.224001	1.637408	25.143443	-8.249813	24.757137	54.426772	66.18199	9.262119	22.575756	86.194014	25	56.945418	1.6	29.876728	25	45.201828	0.860162
354.815792	1.53975	25.247786	-7.555179	25.550224	54.935872	66.005481	9.269862	22.422838	86.20016	25	56.575549	1.6	0.022783	25	44.892517	0.928366
369.006003	1.660258	25.121297	-7.552105	24.062418	55.257943	66.081646	9.187725	22.478906	86.201759	25	57.033537	1.6	26.258554	25	45.785278	1.53698
384.491851	1.567094	25.044206	-6.408725	24.67414	55.094076	66.615629	9.210776	22.46596	86.20784	25	56.720232	1.6	0	25	45.580489	0.852482
395.358574	1.600067	24.957932	-6.488638	24.800173	55.301136	66.683182	9.255952	22.483614	86.199277	25	57.241884	1.6	43.83923	25	45.140036	1.221766
395.752008	1.591289	25.112998	-7.011151	25.027647	55.200267	66.54934	9.129107	22.550562	86.196552	25	57.112514	1.6	42.622334	25	44.61153	0.157538
403.600077	1.541556	24.553449	-8.572541	24.560403	55.389235	66.803228	9.276486	22.483984	86.205181	25	56.97737	1.6	1.722506	25	45.496485	1.630376
407.801998	1.580032	25.060421	-7.379983	25.885287	55.453911	66.897737	9.158133	22.459415	86.200718	25	57.14309	1.6	1.588241	25	44.221663	1.57016
420.092001	1.593851	24.604716	-7.109506	24.59729	55.699545	66.858412	9.190518	22.541742	86.211876	25	57.383841	1.6	13.504636	25	45.119441	1.127756
420.565033	1.623631	24.605834	-6.513227	24.268375	55.885693	66.86047	9.199105	22.536934	86.209821	25	57.44669	1.6	16.582818	25	45.299481	1.148032
426.041005	1.580242	25.238089	-6.141321	26.254165	55.740016	66.884121	9.158686	22.494241	86.202847	25	56.985233	1.6	30.939009	25	44.214444	1.89459
434.16701	1.562096	25.133451	-8.271328	24.379038	55.555068	66.875879	9.209462	22.437705	86.196087	25	56.656043	1.6	0	25	45.319577	1.889982
438.196564	1.605024	24.933947	-6.212014	23.462992	55.824939	67.384868	9.158216	22.365259	86.197045	25	56.623661	1.6	1.835461	25	45.718906	0.876445
454.473494	1.551175	24.935242	-6.039892	23.653579	55.871994	67.333456	9.334063	22.562684	86.213438	25	56.668953	1.6	23.724236	25	45.712618	1.898277
476.918999	1.606998	25.064615	-7.3431	24.452813	56.251742	67.586583	9.13591	22.460246	86.209086	25	56.628979	1.6	34.825784	25	45.630611	0.786121
483.060622	1.557896	24.611102	-8.172973	23.598247	56.41739	67.244239	9.209269	22.414963	86.208677	25	57.43264	1.6	0.808961	25	45.689031	1.390433
485.199006	1.54353	25.084569	-7.063402	24.8678	56.110988	67.333456	9.113412	22.40186	86.209347	25	57.218885	1.6	0.847614	25	45.504474	0.728977
499.223998	1.633124	25.364711	-6.079849	25.113719	56.247785	67.26807	9.241004	22.466127	86.209774	25	56.740772	1.6	18.82993	25	44.856199	1.591359
511.762915	1.521773	25.010317	-7.502927	24.68951	56.374666	67.589549	9.213003	22.497627	86.213745	25	57.202733	1.6	0	25	45.307038	1.028215
514.803857	1.51942	25.172608	-7.459897	25.559446	56.187956	67.519768	9.177257	22.422013	86.210946	25	56.977943	1.6	0	25	44.774616	1.722851
531.902075	1.630016	25.211543	-7.638166	24.849357	56.38059	67.314383	9.142811	22.391335	86.207487	25	56.90044	1.6	27.386892	25	45.012585	1.302567
532.434001	1.621363	25.209645	-6.516301	26.075874	56.687969	67.388551	9.162143	22.504309	86.209542	25	56.863869	1.6	29.01545	25	44.473151	1.396885
538.075007	1.574025	25.107641	-6.845176	23.788834	56.561635	67.916114	9.130683	22.502675	86.217083	25	56.511464	1.6	11.472417	25	45.879895	0.7087
542.017002	1.588516	24.601508	-7.257039	26.696817	56.700474	68.031738	9.035002	22.474839	86.21606	25	57.1853	1.6	0.604527	25	44.318464	1.244194
550.208998	1.634468	25.055551	-8.197562	23.309294	56.947531	67.620187	9.137957	22.334487	86.218357	25	57.018135	1.6	31.628096	25	45.783792	1.447884
576.642001	1.610022	24.923897	-6.101364	25.663961	56.759796	67.789833	9.110425	22.290863	86.218227	25	56.839684	1.6	20.123795	25	45.079225	1.090889
588.891999	1.53366	25.206982	-7.364615	26.05743	56.879009	68.096232	9.093443	22.364019	86.213485	25	56.415651	1.6	0.693387	25	44.877993	1.765863
591.023027	1.537566	24.703791	-7.764184	23.890275	56.77598	68.148801	9.075894	22.424161	86.215577	25	56.829939	1.6	1.53784	25	45.91567	1.643894
601.324002	1.623001	25.195122	-6.061408	24.348298	57.058102	67.863102	9.208439	22.372219	86.212508	25	56.839248	1.6	4.958098	25	45.791413	1.023299
601.863006	1.619305	25.24009	-7.767257	24.437444	57.03625	67.981685	9.16401	22.312876	86.212508	25	56.766156	1.6	8.080937	25	45.736478	1.22914
619.918318	1.569279	25.190383	-6.224309	25.955989	56.707896	68.119875	9.122843	22.349409	86.215084	25	56.676066	1.6	1.638933	25	45.41534	1.650346
627.883253	1.602587	24.557878	-7.506001	26.177315	56.732607	67.76673	9.044627	22.465994	86.215883	25	57.3405	1.6	5.699943	25	44.658044	1.377837
636.914115	1.638249	25.196343	-6.697643	24.037826	56.933207	68.004705	8.979285	22.285165	86.202884	25	56.639314	1.6	23.799878	25	46.027822	0.924987
642.095006	1.626614	24.779087	-7.358468	24.019382	56.933038	68.237654	9.075715	22.285228	86.207031	25	56.87146	1.6	41.335444	25	46.162141	1.328066
646.324	1.559156	24.857106	-8.17912	26.475491	56.838156	68.184543	9.086543	22.375493	86.216609	25	57.124031	1.6	27.174423	25	44.700042	1.062931
652.25707	1.548655	25.072031	-7.942453	24.160785	56.939428	67.989751	8.976754	22.460265	86.216162	25	56.992647	1.6	0.08628	25	45.683522	1.068154
