Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1039309.553,1.608636,45.398866,-7.868686,25.854547,62.342657,69.51721,8.793961,22.080358,84.975961,45,78.622863,1.6,39.296426,25,47.101469,2.238068
1039314.544,1.585912,44.515869,-7.057255,24.840135,62.332797,68.947647,8.666857,22.091676,84.97717,45,79.937364,1.6,18.25115,25,47.627104,2.494908
1039316.844,1.570623,45.689309,-8.231371,24.265301,62.016252,68.892127,8.551972,22.097813,84.973971,45,78.92575,1.6,1.1954,25,47.953957,1.699809
1039318.905,1.570707,45.840857,-6.3534,25.731588,62.548368,69.102524,8.654297,22.025441,84.98061,45,78.271945,1.6,0.500951,25,47.174142,3.22211
1039319.403,1.582468,45.833824,-7.327732,24.941576,62.549258,69.119716,8.634063,22.107956,84.974399,45,78.135361,1.6,0.530647,25,47.550534,2.851904
1039323.013,1.61313,44.000686,-7.625872,26.736779,62.635425,69.120291,8.70539,22.102624,84.978602,45,79.639838,1.6,6.345519,25,46.615326,3.034703
1039331.12,1.607544,44.932713,-8.071544,26.263387,62.348757,69.264705,8.605239,21.998275,84.981019,45,78.851414,1.6,41.194844,25,47.720127,3.489397
1039332.296,1.573563,44.514795,-7.023445,26.211129,62.695104,68.931099,8.71958,22.138144,84.982879,45,79.272519,1.6,38.669142,25,46.914318,0.41868
1039332.776,1.580914,44.523227,-7.106433,25.940619,62.592732,69.20654,8.735127,22.037129,84.980145,45,79.345756,1.6,38.383039,25,47.046836,5.789285
1039342.614,1.590868,45.303822,-5.588073,26.152723,62.780364,68.914193,8.483187,22.008114,84.98804,45,78.519459,1.6,1.160306,25,46.899561,0.469679
1039351.57,1.627706,45.212252,-6.39643,25.51641,62.724695,69.060333,8.63766,22.011074,84.982647,45,79.416924,1.6,25.467744,25,48.477791,2.232538
1039357.613,1.561298,45.307045,-7.00193,25.934471,62.174077,68.534499,8.613013,22.040895,84.986738,45,78.686099,1.6,36.231273,25,47.081749,2.20458
1039358.082,1.574235,45.17414,-6.980415,25.645517,62.806849,68.610869,8.646112,22.026093,84.978704,45,78.744087,1.6,33.726978,25,47.230339,1.516703
1039361.775,1.546261,44.286714,-8.071544,26.269534,62.462371,69.283405,8.586056,22.072499,84.979411,45,79.725601,1.6,0.774236,25,46.983251,3.129328
1039365.8,1.585744,45.120534,-6.799072,25.937545,62.551349,68.895138,8.504947,22.040895,84.980508,45,79.652693,1.6,0.981621,25,47.644046,0.099472
1039373.63,1.594607,45.423543,-5.972273,25.070683,62.855935,69.125093,8.632295,21.995967,84.977393,45,78.158031,1.6,17.968184,25,48.227731,2.152966
1039375.032,1.589356,44.232931,-9.165747,25.673183,62.704122,69.346013,8.663733,22.098618,84.978342,45,79.126797,1.6,15.47058,25,47.424655,1.521004
1039379.387,1.601243,45.196477,-7.481412,24.013235,62.55798,68.956389,8.644482,22.059984,84.977839,45,79.556555,1.6,8.003636,25,47.91543,2.703821
1039380.494,1.585492,45.724551,-6.88206,25.854547,63.05676,69.091136,8.657858,21.977465,84.979588,45,78.996951,1.6,5.095442,25,48.428907,3.677111
1039390.254,1.616365,46.102223,-7.711932,26.35868,62.492509,68.45935,8.656059,22.108086,84.977309,45,78.481248,1.6,20.968058,25,46.781104,2.682623
1039394.889,1.620355,44.441088,-6.866692,25.777698,62.160973,69.053174,8.543514,22.049993,84.980118,45,78.911919,1.6,55.91369,25,47.245975,2.945915
1039396.745,1.62863,43.939148,-6.817514,26.444751,62.634101,68.841198,8.63725,22.024308,84.973023,45,79.751011,1.6,68.300774,25,46.730466,2.886006
1039403.234,1.530593,45.119783,-8.191415,25.959063,62.072156,68.850939,8.76123,22.071084,84.976705,45,78.784569,1.6,1.488441,25,48.465469,2.892151
1039404.757,1.515346,44.786859,-8.511069,25.479522,62.540338,69.199381,8.61284,22.004848,84.981587,45,79.049075,1.6,0,25,47.234713,2.285073
1039405.535,1.530215,44.770687,-6.267339,26.069726,62.6918,69.324312,8.718965,22.000408,84.98154,45,79.12148,1.6,0,25,46.884396,3.574498
1039414.456,1.578057,45.550738,-6.227382,24.671066,63.224573,68.678146,8.675511,21.900709,84.974687,45,78.409271,1.6,2.090019,25,47.594244,3.145304
1039416.787,1.573311,44.747379,-6.439461,24.173081,62.386295,69.183839,8.698121,21.995815,84.976947,45,78.855646,1.6,0.87737,25,47.857012,1.691821
1039418.762,1.623631,44.114211,-7.730374,25.75618,62.408305,69.060984,8.68685,22.040372,84.978184,45,79.728439,1.6,8.345992,25,47.08013,2.319175
1039425.157,1.620481,45.023224,-6.344179,23.936385,62.168435,69.16994,8.74317,22.061681,84.976091,45,79.506485,1.6,33.353368,25,47.995638,2.482005
1039438.892,1.58251,45.210501,-8.274402,23.536768,62.269263,69.341363,8.68247,22.021195,84.98114,45,78.759538,1.6,1.237847,25,48.239257,3.24761
1039441.41,1.56008,44.473696,-6.522448,24.923132,62.681509,69.329333,8.690312,22.010464,84.981057,45,79.389135,1.6,1.315476,25,47.689893,3.964367
1039450.072,1.620943,45.370967,-6.38721,24.108528,62.425342,68.807246,8.706676,22.009136,84.976807,45,79.030318,1.6,19.290612,25,47.747989,2.312416
1039457.923,1.581544,44.141184,-6.291928,26.739853,62.36201,69.040574,8.662916,22.048578,84.978435,45,79.83485,1.6,45.381196,25,46.53401,4.262375
1039463.596,1.528913,45.373071,-8.535658,25.943693,62.620632,68.983483,8.695644,22.032971,84.980741,45,79.176039,1.6,0,25,47.01265,1.899198
1039464.57,1.534206,45.297451,-6.510154,26.407863,62.71146,69.195237,8.695711,22.096833,84.979978,45,79.102725,1.6,1.639174,25,47.432538,2.705358
1039468.711,1.552813,45.168696,-8.504922,24.916984,62.211248,69.087924,8.727453,22.146784,84.980424,45,78.859938,1.6,1.288056,25,47.498736,2.531468
1039469.716,1.577049,45.01828,-6.298075,23.960977,61.891224,68.98606,8.686375,22.159516,84.981531,45,78.926037,1.6,1.734561,25,47.904178,2.007956
1039471.125,1.569447,44.788198,-8.246739,26.65993,62.601495,68.871152,8.728267,22.188593,84.986394,45,79.139818,1.6,1.069068,25,46.549645,4.276201
1039473.75,1.60935,44.543739,-7.404572,26.96118,62.608075,69.12009,8.741949,22.136576,84.978834,45,79.758646,1.6,2.743454,25,47.621251,2.047588
1039474.377,1.618045,44.540355,-7.767257,24.173081,62.21902,69.253619,8.746871,22.099728,84.973348,45,79.857533,1.6,5.706149,25,47.670704,3.368964
