Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1041768.995,1.556426,25.029623,-6.504006,41.245956,62.765037,74.805264,9.08987,21.930352,85.03323,25,56.915701,1.6,0.558233,40,67.747576,1.312398
1041779.364,1.58419,24.69583,-6.402578,39.044988,62.575734,74.789582,9.107349,21.988822,85.032802,25,57.72926,1.6,0.836359,40,68.122498,1.593816
1041783.298,1.618633,25.218092,-5.910801,39.456901,62.847549,74.48013,8.990107,22.000139,85.034885,25,57.372841,1.6,8.687847,40,67.764528,0.66446
1041795.547,1.602335,25.434871,-8.990551,40.314541,63.014123,74.541706,9.003549,22.091537,85.033602,25,57.195976,1.6,31.971368,40,68.174746,1.336976
1041801.622,1.529291,24.743492,-8.083838,39.475344,62.625541,75.123237,9.063222,22.079173,85.036484,25,56.979777,1.6,0,40,68.451226,1.356331
1041815.923,1.63094,24.603053,-7.478339,39.782742,62.541589,74.956838,9.000797,22.08716,85.029231,25,57.441959,1.6,4.105811,40,68.346842,1.150797
1041816.307,1.60557,24.528301,-7.238598,38.900511,62.657656,74.724356,9.146926,22.056601,85.029231,25,57.547882,1.6,5.630461,40,68.676583,1.554184
1041824.041,1.637661,25.209939,-6.620803,41.44269,62.748781,74.952114,9.12534,22.098414,85.033676,25,57.204693,1.6,61.980835,40,67.848977,1.257712
1041824.585,1.594229,25.182599,-5.757121,38.230383,62.888148,74.856886,9.053279,22.027739,85.031779,25,57.187668,1.6,59.623424,40,68.93229,1.676767
1041858.269,1.591877,25.302467,-6.233529,39.195612,62.59439,74.747409,9.071574,21.987314,85.037916,25,57.175084,1.6,51.171723,40,67.685141,1.258019
1041865.171,1.51165,24.630379,-7.976262,39.121837,62.726835,74.96901,9.101071,21.880211,85.033741,25,57.249005,1.6,0,40,68.017347,1.460481
1041872.346,1.572261,25.26359,-8.627866,39.044988,62.575734,74.4106,9.115398,21.962583,85.040436,25,57.274212,1.6,0.845061,40,68.279442,1.432523
1041899.556,1.56449,25.116573,-7.072623,40.664974,62.274656,74.771893,9.095678,22.079209,85.044211,25,57.450805,1.6,0.397356,40,67.499749,1.090274
1041926.173,1.543866,24.75597,-7.997778,40.517423,62.239369,74.785855,9.08156,22.020285,85.03653,25,57.188688,1.6,6.878916,40,67.807513,1.305025
1041934.292,1.569153,25.286869,-5.787857,41.135293,62.493041,74.182981,9.041912,22.058921,85.04396,25,57.188299,1.6,0.583921,40,67.236494,1.833452
1041935.229,1.574781,25.401881,-6.476344,39.699745,62.626988,74.383891,9.124871,22.090743,85.033416,25,56.996297,1.6,1.832144,40,67.798045,1.543739
1041948.425,1.627076,25.46567,-6.190499,40.176212,62.491544,74.879581,9.111733,22.105608,85.049716,25,56.773036,1.6,42.041561,40,67.802565,1.546504
1041948.82,1.620397,25.47853,-6.516301,40.907818,62.469843,74.913092,9.115163,22.062533,85.049706,25,56.698277,1.6,40.59721,40,68.054602,1.333289
1041960.775,1.521689,25.332412,-6.92509,39.413865,62.341024,74.403153,9.099855,22.113965,85.040882,25,57.019238,1.6,1.357502,40,67.040154,1.902885
1041977.045,1.598303,25.280762,-8.10228,40.523571,62.642056,74.494232,9.079997,22.067343,85.039227,25,56.733966,1.6,19.497352,40,67.599443,0.888427
1041991.349,1.573899,25.149196,-6.009156,38.823661,62.438864,74.413535,9.057967,22.130245,85.046229,25,57.137894,1.6,0.537247,40,67.19672,0.694875
1042015.774,1.594859,24.465851,-7.708859,39.315498,62.23046,74.485135,9.141229,22.03219,85.038771,25,57.667364,1.6,3.922849,40,68.207479,1.099184
1042024.017,1.589944,25.263825,-6.454829,41.381211,62.607614,74.242692,9.133154,22.051432,85.045587,25,57.200441,1.6,32.981609,40,67.251764,1.273995
1042038.133,1.643793,25.378572,-6.808293,38.792921,62.399582,74.26919,9.066625,22.024049,85.040166,25,56.865765,1.6,29.006719,40,68.52756,1.671237
1042042.45,1.542942,24.523048,-6.909722,39.782742,62.387618,74.673156,9.039368,22.083254,85.036484,25,57.342964,1.6,38.039929,40,67.465374,0.975372
1042048.439,1.594439,25.165677,-7.927085,41.464208,62.278962,74.523154,9.085293,21.994816,85.038055,25,57.474027,1.6,0.873585,40,68.484731,1.240814
1042068.851,1.58398,24.994999,-8.507996,40.907818,62.483477,74.537973,9.069377,22.042921,85.039534,25,57.046981,1.6,45.421001,40,67.756868,1.251875
1042074.024,1.523285,24.817905,-8.083838,40.087066,62.609111,74.211405,9.082585,22.034933,85.045959,25,57.669552,1.6,0,40,68.059205,1.656798
1042091.216,1.637955,25.335502,-6.230456,40.763341,62.422483,74.494156,9.081769,22.067126,85.048497,25,56.873755,1.6,43.138379,40,67.619915,0.991655
1042095.15,1.599689,24.481655,-6.282707,38.958916,62.221552,74.465799,9.06877,22.086214,85.043169,25,57.629355,1.6,49.97375,40,67.970116,1.263549
1042099.526,1.552687,25.156936,-7.807214,38.974286,62.622324,74.461719,9.115163,22.062316,85.046443,25,57.584485,1.6,15.120574,40,68.672179,1.060166
1042100.015,1.549873,25.258646,-7.499854,40.929336,62.543394,74.344652,9.056986,22.041441,85.039711,25,57.47289,1.6,7.737462,40,67.698635,0.27029
1042115.584,1.651186,24.806898,-6.12288,37.870728,62.265092,74.3294,9.042937,22.0333,85.041579,25,57.808085,1.6,17.169195,40,67.380344,1.383367
1042125.633,1.557224,25.00942,-7.822582,39.59523,62.39618,74.828524,9.095653,22.076747,85.046182,25,56.994985,1.6,39.396888,40,68.087261,1.611943
1042129.787,1.543782,24.881459,-6.734527,38.875919,62.432777,74.356895,9.052715,22.099752,85.050776,25,57.592616,1.6,0.001933,40,68.531898,1.517624
1042139.936,1.561592,25.0107,-8.471112,40.308393,62.263968,74.614727,9.132757,22.101079,85.045429,25,56.853111,1.6,0,40,67.673808,1.210092
1042140.395,1.563902,25.00268,-8.311285,40.941632,62.172704,74.607996,9.057639,21.915993,85.045615,25,56.857122,1.6,0.029167,40,67.362338,1.849428
1042151.267,1.598975,25.08476,-6.482491,39.373903,62.555185,74.412598,9.145451,22.075331,85.043811,25,57.412772,1.6,43.961754,40,68.343919,1.21255
1042164.429,1.520302,24.853442,-8.723148,39.081875,61.992802,74.450975,9.007675,22.070955,85.039794,25,57.114982,1.6,1.087434,40,67.758799,1.43283
1042164.904,1.544328,24.860549,-9.967957,39.914923,62.05716,74.569332,9.136187,22.070955,85.042388,25,57.132796,1.6,2.071211,40,68.215373,0.948029
1042174.712,1.585828,25.388431,-8.206783,38.925102,62.049265,74.171233,9.114462,22.054891,85.046935,25,56.858072,1.6,1.577291,40,68.700462,1.6144
1042189.142,1.53723,25.308573,-7.051108,40.07477,62.258711,74.095049,8.947629,21.994422,85.039841,25,56.908521,1.6,33.251929,40,68.344179,1.72623
1042190.924,1.548445,25.209424,-8.603277,41.239808,62.4875,74.595537,9.002658,22.109654,85.046768,25,56.819407,1.6,13.907209,40,68.793038,0.851867
1042191.412,1.540716,25.209675,-6.01223,39.481492,62.305715,74.47897,9.004152,22.035497,85.047549,25,56.78306,1.6,7.263845,40,68.50615,1.081057
1042201.261,1.606494,25.250744,-7.195567,38.470154,62.22623,74.239754,9.093763,22.061399,85.040231,25,57.137056,1.6,1.070462,40,67.259095,1.577226
1042213.324,1.614601,25.51286,-7.742668,38.688406,62.084494,74.314576,8.998854,22.061399,85.042574,25,56.834616,1.6,42.374279,40,68.723135,0.964004
1042213.785,1.621825,25.511654,-6.961973,41.030777,62.488514,74.392192,9.074347,22.006634,85.041812,25,56.753981,1.6,45.569485,40,67.551791,1.496426
1042221.544,1.5626,24.777719,-5.612662,40.800229,62.194124,74.213691,9.003708,22.07731,85.040436,25,57.619305,1.6,28.550187,40,67.77656,1.036817
1042222.017,1.589482,24.79342,-7.896349,40.714158,62.191425,74.317154,9.0403,22.013882,85.041282,25,57.64286,1.6,27.132813,40,67.830545,0.900102
1042224.889,1.541934,25.232924,-7.87176,38.590039,62.322033,74.33169,8.960465,21.920998,85.043458,25,57.192909,1.6,0,40,67.632233,1.422385
1042229.746,1.545043,25.117133,-7.561326,40.139324,62.076365,74.407657,8.919251,21.968149,85.045568,25,57.011452,1.6,1.465978,40,68.154875,1.280754
1042231.506,1.552225,25.012142,-7.293922,39.420013,62.170909,74.365413,8.897431,21.978357,85.045094,25,57.018285,1.6,1.867956,40,68.484611,0.609159
1042239.81,1.598849,25.309706,-8.372757,40.984668,62.193156,74.293883,8.985645,22.02039,85.044164,25,57.218272,1.6,9.731982,40,68.379022,1.191966
1042245.995,1.644213,24.852676,-8.677044,39.02347,62.146634,74.758714,9.085409,22.02187,85.038148,25,57.113126,1.6,22.967093,40,68.715629,1.078599
1042247.596,1.621615,24.555068,-8.302064,39.629043,61.939879,74.294528,8.998644,22.125999,85.04688,25,57.510369,1.6,33.194971,40,68.406548,1.175683
1042249.92,1.639761,24.776409,-8.48648,38.774477,62.361439,73.932586,9.032832,22.063096,85.045606,25,57.628387,1.6,48.34961,40,68.485597,1.392584
1042262.144,1.538826,25.081375,-9.190336,40.904744,62.153873,74.226724,9.048234,22.103276,85.053556,25,56.942318,1.6,0.483565,40,67.654055,1.653725
1042278.54,1.647027,24.882518,-7.690417,40.071696,62.229756,74.565823,9.073694,22.018322,85.044164,25,57.059089,1.6,19.895516,40,68.523848,0.65002
1042279.025,1.624933,24.879149,-5.966126,39.54912,62.225762,74.509759,8.991246,21.998928,85.046275,25,57.079742,1.6,23.430824,40,68.302243,2.192598
1042300.807,1.589188,24.473871,-6.611583,38.556225,62.237354,74.463505,9.071454,22.128589,85.049195,25,57.530501,1.6,2.01443,40,68.667101,1.55019
1042313.035,1.626908,24.731396,-6.479418,38.700702,62.090656,74.736444,8.970033,22.051625,85.043402,25,57.143811,1.6,13.743073,40,68.715243,1.744357
1042327.183,1.470444,24.559011,-6.129027,40.704936,61.938272,74.609283,8.952787,22.076047,85.051984,25,57.235179,1.6,0,40,67.514137,1.438053
1042329.284,1.517866,24.32138,-7.610504,40.299171,62.016017,74.14925,9.015656,22.096986,85.053602,25,57.844434,1.6,1.112752,40,67.663166,1.493354
1042353.679,1.592381,25.160277,-7.797993,41.338175,62.352656,74.620165,9.035072,0,0,25,56.802336,1.6,46.087335,40,67.918352,1.633141
1042357.944,1.587256,24.475122,-7.985483,39.183317,62.190535,74.421188,9.0182,0,0,25,57.676259,1.6,34.831772,40,68.103332,0.777826
1042361.859,1.548613,25.206187,-7.98241,41.18755,62.14796,74.200874,9.004758,0,0,25,57.304355,1.6,4.217387,40,68.004044,1.222995
1042369.886,1.599689,24.64271,-6.903575,39.53375,62.071825,74.129344,9.011246,22.029641,85.049716,25,57.453416,1.6,2.42696,40,67.945695,1.372921
1042376.062,1.639383,25.036068,-5.775562,41.353545,62.029482,74.211756,9.056869,22.004173,85.048869,25,57.367367,1.6,15.839027,40,66.951396,1.500727
1042388.12,1.531811,25.059009,-7.592062,40.664974,62.384527,74.450902,8.878177,22.04244,85.051268,25,57.182763,1.6,3.066594,40,67.883441,0.7597
1042398.381,1.607208,25.051607,-8.354316,40.898596,62.363249,74.231804,9.019531,22.040807,85.055434,25,57.042045,1.6,5.205081,40,67.170806,1.227297
1042406.406,1.618255,24.832267,-6.743747,40.581977,62.22308,74.094331,9.061349,22.055021,85.058084,25,57.639903,1.6,30.342017,40,67.425255,0.9468
1042420.656,1.552183,24.83265,-8.624793,39.939515,62.161721,74.026811,8.968983,22.08262,85.051808,25,57.588918,1.6,0,40,67.77989,1.600575
1042422.893,1.588306,25.187176,-6.949679,40.72338,62.087255,74.137721,8.944106,21.902254,85.054504,25,57.323967,1.6,0,40,67.397148,0.739423
1042426.954,1.56449,25.438329,-7.361542,39.521454,62.427177,74.239107,8.89631,22.042505,85.046489,25,56.64504,1.6,0,40,68.026462,0.997185
1042437.784,1.63262,25.158614,-5.830887,40.388316,62.181394,73.854609,8.889286,22.042287,85.055313,25,57.598838,1.6,36.779895,40,67.471739,0.575672
1042439.187,1.603554,25.286369,-8.670897,39.994847,61.998262,74.010987,8.962565,22.001213,85.052486,25,57.387383,1.6,41.575628,40,67.690423,0.909626
1042441.211,1.636904,25.38721,-7.100285,39.53375,62.184623,74.009484,8.955611,22.137229,85.056345,25,57.084639,1.6,54.342843,40,68.21097,1.355409
1042444.195,1.590952,25.245402,-6.851324,40.800229,62.113575,74.511833,9.068747,22.016385,85.055629,25,56.821747,1.6,53.556673,40,67.35318,1.236821
1042449.177,1.557938,24.579465,-7.847171,40.981594,62.103887,74.010629,9.067627,22.037259,85.049474,25,57.911683,1.6,1.370886,40,67.313831,0.69764
1042451.699,1.554619,25.137748,-7.435308,41.288992,61.820394,73.727301,8.963382,21.983668,85.058781,25,57.546466,1.6,1.691482,40,67.221502,1.373229
