Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
606376.8709,1.593683,30.498841,-7.346174,24.32678,59.520381,68.410153,8.901684,23.19294,86.256238,30,63.737722,1.6,1.496186,25,46.788248,2.298284
606381.4995,1.606788,30.30278,-7.057255,24.781729,58.865153,68.896544,8.957421,23.329195,86.255206,30,63.060952,1.6,14.938947,25,46.813335,1.86909
606395.843,1.557014,29.773176,-6.869765,25.922175,58.983902,68.891529,8.857622,23.343471,86.25463,30,63.540305,1.6,0.05154,25,46.478452,2.063564
606403.1249,1.561004,30.603037,-6.279633,24.775581,58.933198,68.393462,8.877685,23.190306,86.251412,30,63.299851,1.6,0.172776,25,46.924788,0.869072
606420.255,1.60452,29.85115,-7.346174,25.491818,58.839421,68.852937,8.901109,23.256333,86.253067,30,63.491155,1.6,58.980184,25,47.282692,1.030672
606422.266,1.571253,29.39596,-7.776478,23.945607,59.404004,68.440283,8.858167,23.163182,86.253244,30,64.047507,1.6,51.373582,25,47.347278,1.60119
606428.3601,1.532904,30.39544,-6.77141,24.809395,59.310334,68.462492,8.903723,23.202089,86.2541,30,63.518977,1.6,1.210304,25,46.51278,1.413782
606430.514,1.544707,30.323984,-6.451755,25.897583,58.979099,68.531628,8.889434,23.259891,86.253207,30,63.308917,1.6,2.079794,25,46.353446,0.606701
606432.367,1.556342,30.155999,-7.03574,23.715059,59.313795,68.596053,8.986194,23.123119,86.254983,30,63.249491,1.6,1.040264,25,47.352981,1.767091
606434.381,1.53828,29.624453,-8.594057,24.849357,59.158866,68.825608,8.919729,23.165123,86.253607,30,63.580826,1.6,0,25,46.874795,1.709948
606446.7791,1.639635,29.809993,-7.711932,25.648591,59.262109,68.720603,8.960753,23.258228,86.256052,30,63.347882,1.6,25.692571,25,46.765949,1.014697
606466.944,1.601243,30.001051,-5.449761,24.074714,59.189454,68.345089,9.083447,23.18005,86.24986,30,64.113841,1.6,10.285276,25,47.262255,1.39412
606472.2591,1.572555,30.424134,-6.780631,25.968285,59.125735,68.551013,8.995802,23.127419,86.253514,30,63.172916,1.6,0.847622,25,46.481709,1.185821
