Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1210810.682,1.597211,44.359376,-7.115653,38.968138,68.436622,74.930475,9.122449,21.079516,85.957808,45,79.181059,1.6,16.268384,40,70.309866,3.333019
1210824.006,1.573983,45.535008,-5.803225,40.056326,68.383557,74.785844,9.162345,20.893218,85.953531,45,78.992729,1.6,9.501914,40,69.954093,2.887542
1210841.057,1.619557,44.213949,-7.970115,41.021555,67.839832,74.731857,9.111194,20.976369,85.950342,45,79.249837,1.6,38.907053,40,69.51654,2.584311
1210856.314,1.584904,45.490437,-7.592062,39.453827,67.696884,75.186229,9.090232,21.053775,85.958431,45,77.885588,1.6,1.84414,40,70.233371,3.426415
1210861.504,1.579149,44.518297,-6.39643,40.720306,67.810319,74.79064,9.167661,21.028587,85.954601,45,79.344536,1.6,0.176643,40,69.574226,2.752977
1210867.659,1.629764,44.85674,-8.145311,39.407717,67.512546,74.943577,9.050049,20.986182,85.951951,45,78.176277,1.6,21.709173,40,70.553132,1.831609
1210873.617,1.604352,45.841358,-6.900501,39.223278,67.846098,74.99785,9.225905,21.084326,85.95262,45,78.179402,1.6,43.319304,40,70.382079,4.469138
1210875.502,1.560248,45.48614,-5.787857,39.149503,67.462744,75.096085,9.111603,20.889324,85.95434,45,77.926503,1.6,23.943338,40,70.418921,2.72502
1210876.394,1.555543,44.996472,-6.341105,41.073813,67.751922,75.161598,9.194632,20.998958,85.953568,45,78.168818,1.6,11.626688,40,69.424562,0.752326
1210889.894,1.607124,44.112019,-7.76111,41.310509,68.069512,74.903553,9.054156,20.880061,85.95196,45,79.370443,1.6,3.301677,40,69.368437,3.019035
1210892.055,1.626236,44.938025,-6.264265,39.260166,67.969649,74.876345,9.108243,20.950993,85.95554,45,79.105215,1.6,8.353775,40,70.426953,3.463282
1210893.989,1.612206,45.977941,-8.425008,41.079961,67.586934,74.757275,9.083369,20.933398,85.952081,45,77.939318,1.6,19.879012,40,69.77675,2.961891
1210903.334,1.557266,45.161927,-6.359547,41.768532,67.33622,74.888517,9.132654,20.89469,85.957278,45,78.903731,1.6,2.876607,40,69.296498,3.020263
1210908.801,1.594901,44.260536,-6.746821,41.089183,67.529521,74.829019,9.174276,20.920247,85.945088,45,79.312593,1.6,6.645521,40,69.562758,2.82579
1210912.759,1.595279,45.954736,-6.728379,39.186391,68.098125,75.141407,9.288201,20.866166,85.948659,45,78.184105,1.6,13.580933,40,69.903281,2.545293
1210914.649,1.581418,46.150989,-8.000851,40.910892,67.613176,75.382197,9.166488,20.859685,85.948808,45,77.329905,1.6,18.135876,40,69.586004,2.885699
1210916.659,1.567514,44.493267,-6.599288,40.548163,68.11192,75.297853,9.250724,20.807269,85.948036,45,78.252591,1.6,10.227461,40,69.695435,3.210129
1210918.445,1.583392,43.757449,-6.952752,41.494948,68.087424,75.010309,9.224732,20.969322,85.945683,45,79.337989,1.6,3.821971,40,69.487251,2.783086
1210920.852,1.604184,44.768715,-5.336037,40.944706,67.914255,74.917372,9.206811,20.902836,85.951225,45,79.46236,1.6,2.058051,40,69.75829,2.43715
1210923.974,1.637745,46.041348,-8.643234,38.734516,67.90373,74.983244,9.167519,20.87913,85.954443,45,77.992096,1.6,10.52182,40,70.776569,2.818416
1210930.352,1.590532,44.319043,-6.258118,39.868814,68.272586,74.933197,9.222954,20.856532,85.950137,45,79.444511,1.6,33.115187,40,69.998257,1.88353
1210931.285,1.5907,44.705986,-6.255045,40.701862,68.055629,75.022481,9.172693,20.916538,85.946427,45,79.261308,1.6,27.219325,40,69.5828,3.105672
1210934.606,1.588894,45.576328,-8.833798,39.343163,68.273884,75.07389,9.234528,21.008946,85.947143,45,77.98439,1.6,7.160117,40,70.354824,3.167732
1210937.461,1.575663,45.059555,-6.491712,40.94778,67.561361,75.212435,9.16583,20.922648,85.950472,45,78.140856,1.6,1.986172,40,69.817063,2.561269
1210942.976,1.586332,45.802304,-6.651539,39.573712,67.154694,75.254679,9.2602,20.929499,85.948213,45,78.805656,1.6,2.77162,40,70.223969,2.04298
1210943.46,1.597967,45.801981,-9.021287,41.667091,67.670812,75.463678,9.21778,20.846158,85.94931,45,78.671741,1.6,5.120803,40,69.760796,3.51121
1210951.551,1.59091,44.973517,-8.040808,39.137207,67.445094,75.104463,9.297161,20.935055,85.948891,45,79.100157,1.6,0.400637,40,70.163646,2.112105
1210954.997,1.626698,46.231199,-8.434229,41.725496,68.060732,75.530338,9.129614,20.928572,85.949068,45,77.456077,1.6,31.133619,40,68.97628,2.605509
1210957.083,1.605318,45.207602,-9.211851,40.609642,67.871934,75.199046,9.283205,20.975611,85.953197,45,77.628694,1.6,38.947063,40,69.529078,2.270634
1210961.106,1.602503,43.606032,-7.30929,40.323762,67.438422,75.061145,9.10595,20.975424,85.945832,45,79.805233,1.6,35.233378,40,69.752183,3.306905
1210968.93,1.571463,45.864784,-6.325737,40.69264,68.043537,74.596892,9.025211,21.023016,85.949486,45,78.388709,1.6,1.874895,40,70.078598,4.187412
1210973.355,1.596539,44.896338,-8.532584,40.440574,67.827914,74.791429,9.172604,20.942088,85.949784,45,78.177413,1.6,1.961886,40,69.823803,1.545889
1210976.41,1.587886,43.832465,-9.414709,41.178328,67.969379,75.033436,9.152905,20.914679,85.948659,45,79.674758,1.6,1.598668,40,69.675497,2.462035
1210979.346,1.607082,45.369127,-6.331885,39.257092,67.45562,74.698922,9.180444,20.855783,85.947459,45,78.851684,1.6,10.386275,40,70.457774,2.831627
1210985.143,1.60599,44.0908,-9.061244,40.840191,67.712059,74.92124,9.165741,21.030605,85.949886,45,79.381316,1.6,33.175158,40,69.570982,3.271574
1210988.605,1.563272,45.32201,-8.532584,40.256135,68.010085,75.227401,9.018206,21.091527,85.947738,45,78.803021,1.6,7.505237,40,69.873417,2.246363
1210994.477,1.597463,44.178192,-7.880981,39.260166,67.128355,75.393297,9.06166,20.760581,85.947264,45,78.903047,1.6,2.000945,40,70.356898,1.49704
1210995.686,1.596665,44.001422,-6.27656,38.586965,68.141918,74.4867,9.129472,20.951715,85.950277,45,79.444987,1.6,2.573848,40,69.98441,1.642358
1210996.226,1.604898,43.999317,-7.161758,38.633074,67.195225,74.545913,9.094233,20.995975,85.948873,45,79.6188,1.6,0.24205,40,70.262215,2.498595
1211001.836,1.586836,46.028546,-8.203709,40.369872,67.331738,75.185157,9.098482,20.879672,85.945814,45,77.420433,1.6,4.93639,40,69.825803,2.908433
1211003.379,1.618045,44.764566,-6.734527,40.379094,67.641703,74.753268,9.100954,20.995788,85.947906,45,78.274691,1.6,8.503872,40,70.246099,2.692147
1211004.269,1.615777,44.274604,-5.830887,40.289949,67.838076,75.027495,9.124103,21.015419,85.954061,45,78.788788,1.6,12.214444,40,69.415882,2.211646
1211005.902,1.650472,44.085929,-8.286696,39.281684,67.697547,75.178786,9.049891,20.891339,85.947097,45,79.395811,1.6,29.099699,40,70.399821,3.338242
1211012.262,1.582216,44.841422,-6.851324,41.070739,66.962183,75.052555,9.181459,20.902081,85.947766,45,78.269176,1.6,39.646626,40,69.501797,1.81379
1211014.534,1.540002,43.958793,-7.816435,41.823864,67.66051,74.731576,9.148462,20.940972,85.950956,45,79.211451,1.6,19.598178,40,69.688106,3.129021
1211015.322,1.550839,43.963413,-6.679202,39.106467,68.030281,74.624103,9.104314,20.961528,85.949514,45,79.483547,1.6,11.99239,40,70.402159,2.914578
1211018.636,1.556552,44.516576,-9.3225,40.369872,68.178636,74.689402,9.135021,20.961157,85.948975,45,79.80727,1.6,1.364234,40,69.911785,3.551763
1211023.124,1.568271,45.89851,-6.734527,38.294937,66.792691,74.918521,9.131377,20.83874,85.949059,45,77.877862,1.6,1.283561,40,70.771702,2.527781
1211024.603,1.567514,45.596296,-7.893275,39.942589,67.964317,74.894608,9.034299,20.900598,85.948612,45,77.711167,1.6,0,40,69.966277,3.792013
1211028.32,1.602545,44.240215,-8.717001,38.983508,68.096241,74.623172,9.046479,20.891524,85.943508,45,79.059526,1.6,0.672328,40,70.325205,1.960951
1211029.334,1.588432,44.464823,-6.839029,41.270548,67.347099,74.977521,9.06417,20.983565,85.946706,45,79.125393,1.6,0.058491,40,69.726524,1.626382
1211030.914,1.621489,44.956669,-6.482491,38.774477,67.698799,74.952246,9.099872,20.93097,85.950416,45,78.904818,1.6,7.977037,40,70.576234,3.406753
1211032.663,1.640139,45.729789,-6.765263,39.214056,68.154365,75.298646,9.140055,20.949305,85.947906,45,78.032771,1.6,15.132795,40,69.482269,2.512727
1211033.439,1.613592,45.49906,-8.956742,39.026544,67.80319,75.2854,9.116674,20.983749,85.944093,45,78.053339,1.6,18.867898,40,69.293606,1.709026
1211044.785,1.575915,45.82782,-8.351242,38.958916,67.503493,74.947023,9.133566,21.013563,85.945981,45,78.218593,1.6,6.431866,40,70.503696,1.693972
1211045.311,1.567262,45.827776,-7.549031,38.439414,67.766019,75.032653,9.144858,20.851333,85.950658,45,78.069272,1.6,1.409534,40,70.411842,2.595371
1211050.943,1.579402,44.619477,-6.347253,39.272462,68.104883,74.961985,9.114756,20.985045,85.950965,45,78.49266,1.6,1.777431,40,70.297137,2.38953
1211052.906,1.597043,43.813351,-9.095054,38.75296,67.624995,74.741816,9.120589,20.912079,85.949068,45,79.881245,1.6,1.365768,40,70.582147,3.524113
1211056.387,1.563734,45.246817,-7.220156,40.019439,68.162246,75.025782,9.146634,20.964859,85.948259,45,79.594609,1.6,0,40,69.941423,1.555413
1211058.981,1.598891,45.578196,-8.686265,38.986582,67.496103,74.825303,9.206321,20.803918,85.943601,45,78.969961,1.6,3.174486,40,70.365367,2.418102
1211059.511,1.593935,45.726596,-8.956742,41.261326,67.131488,74.95583,9.003812,20.875594,85.949161,45,78.741065,1.6,3.727364,40,69.417062,3.26205
1211068.513,1.579864,45.153201,-8.566394,41.258252,68.192427,74.951677,9.198712,20.907264,85.948538,45,78.927276,1.6,59.143563,40,69.227192,3.372651
1211071.98,1.535802,45.428929,-6.298075,40.840191,68.112675,75.148649,9.126653,20.899485,85.954833,45,78.144018,1.6,30.948034,40,69.694678,2.049124
