Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
609644.686,1.574907,41.012561,-7.340026,25.685479,62.637127,69.516796,8.945709,23.582892,86.253105,40,72.459049,1.6,1.356327,25,46.973338,2.035606
609660.1032,1.628084,39.487127,-7.665828,26.048208,61.606143,69.031875,8.901682,23.502464,86.26204,40,74.766041,1.6,40.025146,25,46.835494,2.052811
609666.243,1.573815,39.233913,-7.893275,26.235721,62.136246,69.332701,8.896081,23.551721,86.259149,40,74.149328,1.6,1.992231,25,47.402036,1.505643
609680.5586,1.608468,40.815779,-6.574699,25.80229,61.608655,68.947621,9.042756,23.514158,86.256322,40,73.500593,1.6,27.558441,25,48.128987,2.788923
609684.514,1.565036,39.327794,-6.208941,25.590185,62.169137,69.392116,8.999035,23.488529,86.257363,40,73.775052,1.6,40.243923,25,47.014677,1.968631
609689.144,1.496066,39.979237,-5.950758,26.478565,62.325014,69.183703,8.974765,23.611714,86.257493,40,74.638536,1.6,1.104438,25,47.748586,1.513631
609689.626,1.505265,40.480897,-7.911717,26.324866,61.607311,69.1174,8.842954,23.408463,86.254806,40,74.221553,1.6,1.539826,25,46.669681,1.49489
609704.8169,1.60536,39.274011,-7.856392,24.206895,61.638085,68.656009,8.853817,23.513312,86.260618,40,74.45957,1.6,18.741959,25,47.044744,4.379428
609706.0023,1.621195,39.205131,-6.500933,25.765402,61.343684,68.651513,8.771326,23.536092,86.2582,40,74.818772,1.6,23.683871,25,47.354465,1.878
609707.093,1.623505,39.690663,-6.839029,26.131205,61.683755,68.668945,8.990516,23.605933,86.259102,40,74.647299,1.6,29.812765,25,48.295122,2.60766
609721.109,1.564532,40.537741,-7.413793,23.945607,61.801766,69.437165,8.947168,23.506421,86.257308,40,72.796656,1.6,1.252398,25,48.424188,2.201201
609731.5311,1.637072,39.985373,-6.802146,24.640326,61.850572,69.240532,8.896759,23.616672,86.259046,40,73.464213,1.6,17.175606,25,47.589257,1.545275
609737.3308,1.6083,39.76927,-9.463886,24.31141,61.800689,69.144502,8.955349,23.504097,86.259948,40,74.806701,1.6,39.254456,25,47.176068,1.936373
609747.6364,1.58776,41.110621,-6.922016,24.050122,61.606921,68.798534,8.870213,23.543399,86.260701,40,73.52814,1.6,1.721659,25,47.864355,3.673117
609760.099,1.601873,40.038568,-6.476344,24.219191,61.765459,69.425266,8.998696,23.388684,86.259232,40,73.497836,1.6,32.113389,25,47.478002,0.912698
609764.151,1.570371,38.922443,-7.484486,27.025733,62.174579,69.062002,8.916854,23.449533,86.259056,40,75.311343,1.6,4.905366,25,46.610166,1.803651
609764.6362,1.554577,38.922369,-7.146389,24.99076,62.04818,68.828224,8.83922,23.502142,86.262933,40,75.489904,1.6,0.255938,25,47.533614,0.838657
609766.072,1.552729,40.684625,-8.363536,24.812469,61.570581,69.118316,8.898218,23.584787,86.261501,40,74.139657,1.6,0,25,47.579974,2.762501
609770.284,1.563776,40.335956,-7.014225,24.31141,61.638772,69.265088,8.977379,23.476511,86.261817,40,72.779379,1.6,0,25,47.722577,2.514878
609771.795,1.578519,38.7324,-7.395351,24.938502,61.138426,69.205313,8.935593,23.42712,86.261864,40,74.081031,1.6,0.171393,25,47.439109,2.438071
609782.6686,1.584904,39.80647,-7.902496,24.483553,61.315657,69.525869,8.891871,23.482555,86.265676,40,73.46253,1.6,36.912283,25,48.304161,1.33759
