Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1037918.443,1.604226,34.21244,-8.766178,25.16905,60.324121,68.659212,8.708047,22.096455,84.921148,35,69.215653,1.6,16.475492,25,47.696881,0.455547
1037920.815,1.578771,34.608212,-8.28977,24.428222,59.638463,68.127452,8.757935,22.096825,84.914629,35,69.625881,1.6,1.670067,25,48.101494,1.983378
1037924.213,1.557518,35.64598,-5.993788,26.11891,59.987491,68.494558,8.770783,22.095398,84.916656,35,68.699063,1.6,1.452367,25,47.758379,0.510233
1037928.551,1.592339,35.286774,-6.230456,25.482596,59.989008,68.753184,8.779518,22.082236,84.92363,35,68.015525,1.6,1.826468,25,47.610967,2.294905
1037930.599,1.615147,34.355012,-7.681196,25.811512,60.247775,68.297099,8.744043,22.049304,84.925081,35,68.936616,1.6,4.097417,25,47.998782,1.026064
1037931.716,1.618801,34.212248,-8.843018,24.375964,60.14242,68.418336,8.761221,22.019331,84.923547,35,69.399693,1.6,3.838974,25,47.258413,2.314874
1037934.069,1.635098,34.983765,-7.361542,25.021499,60.455181,68.238427,8.648519,22.089161,84.924793,35,69.255557,1.6,10.192777,25,48.161278,0.952944
1037934.451,1.631192,34.968123,-6.940458,24.67414,60.572799,68.199022,8.83867,22.030961,84.925983,35,69.270775,1.6,12.482241,25,47.815344,1.794434
1037936.099,1.641063,35.498021,-6.786778,26.466269,60.222639,68.519477,8.6828,22.169768,84.925053,35,68.705097,1.6,30.34583,25,47.773651,1.919168
1037938.875,1.602209,35.355787,-6.384136,24.336002,60.308611,68.519757,8.610054,22.176217,84.92734,35,68.365164,1.6,43.589485,25,47.900283,1.871241
1037942.835,1.604226,34.499483,-7.275481,26.128131,60.310904,68.895948,8.711106,22.11078,84.925202,35,68.757496,1.6,54.588642,25,47.076294,1.22914
1037948.942,1.53471,35.443385,-7.779552,24.726397,60.497908,68.664474,8.697288,22.170192,84.929107,35,69.036841,1.6,0.096065,25,47.174446,2.144057
1037951.163,1.565078,35.644538,-8.578689,24.557329,60.519452,68.57743,8.771525,21.981851,84.926736,35,68.474348,1.6,1.79489,25,47.882786,1.730224
1037952.607,1.535886,35.64801,-7.9486,25.839178,60.248215,68.643262,8.710434,22.035137,84.923974,35,68.150772,1.6,0,25,47.240596,2.1459
1037954.696,1.56281,35.24594,-8.182194,23.742724,59.678632,68.419098,8.725967,21.984811,84.927694,35,68.104205,1.6,1.52863,25,48.288996,1.373843
1037955.227,1.548403,34.831598,-6.946605,26.619968,60.291885,68.553788,8.699454,21.945057,84.923063,35,68.429311,1.6,0.640255,25,46.817226,1.104099
1037961.03,1.610022,35.153575,-6.393357,23.828796,59.96804,68.444376,8.679662,21.986715,84.926252,35,69.245729,1.6,3.137904,25,48.046676,1.198417
1037965.276,1.598429,35.570522,-8.526437,26.35868,60.872234,68.276446,8.782279,22.105337,84.928177,35,68.242606,1.6,8.06471,25,47.99326,2.02854
1037967.553,1.601075,35.341985,-7.392278,23.533694,59.927099,68.631363,8.67025,21.957851,84.926596,35,68.021772,1.6,12.178144,25,48.437933,1.398114
1037968.367,1.598429,34.966107,-8.176047,24.286819,60.192417,68.532575,8.76824,22.098835,84.928847,35,68.276457,1.6,11.339208,25,48.082377,2.271248
1037971.238,1.614811,34.007182,-5.591146,26.623042,60.064644,68.504479,8.804907,22.077585,84.932231,35,69.432229,1.6,25.008709,25,47.968142,2.846067
1037971.745,1.611702,34.006799,-7.850245,25.565593,60.167639,68.419067,8.678839,22.138849,84.930186,35,69.59976,1.6,27.580584,25,47.492505,2.284459
1037983.574,1.546807,34.918784,-6.248897,26.558488,60.793045,69.044845,8.657327,22.114853,84.93874,35,68.391175,1.6,7.743048,25,47.340151,1.717014
1037987.844,1.556594,34.486799,-8.590983,25.482596,60.3882,68.052159,8.80192,22.046557,84.931645,35,69.649136,1.6,0,25,47.466122,2.118864
1037990.767,1.590448,35.467709,-7.263186,25.897583,60.598895,68.504246,8.667037,22.104492,84.933598,35,68.800323,1.6,1.812939,25,47.22011,2.473402
1037993.842,1.619011,35.56855,-6.728379,23.834944,60.288805,68.338109,8.708563,22.143397,84.937615,35,68.147675,1.6,16.77018,25,48.278162,1.772314
1037994.734,1.611072,35.522198,-7.017298,26.204981,60.293542,68.587351,8.690862,22.159465,84.931022,35,68.02065,1.6,20.755495,25,47.040099,1.323458
1037998.363,1.592171,34.185879,-6.716085,26.35868,60.979875,68.650599,8.673012,22.076953,84.935262,35,69.069961,1.6,38.484597,25,47.275222,1.158478
1038001.38,1.58062,34.696751,-7.091065,25.356563,60.250742,68.470137,8.663974,22.066962,84.936099,35,69.269486,1.6,33.12415,25,47.194843,1.564015
1038002.829,1.578729,35.645729,-6.743747,25.839178,60.714144,68.431808,8.522138,22.099736,84.932705,35,68.437911,1.6,28.878389,25,48.243344,1.330831
1038004.402,1.551595,35.64492,-6.510154,23.140225,60.60823,68.909295,8.751731,22.154497,84.938601,35,68.005694,1.6,12.021392,25,48.638118,1.936065
1038004.917,1.559156,35.651866,-7.177126,23.644357,59.886598,68.934649,8.658671,22.146515,84.935467,35,67.885916,1.6,6.032579,25,48.405884,2.659888
1038006.736,1.552267,35.24441,-6.50708,26.730631,60.439118,68.48861,8.661285,22.194456,84.932882,35,68.019905,1.6,0.970017,25,47.713082,2.321019
1038014.322,1.578057,35.59099,-7.447603,25.488744,60.311938,68.823532,8.741498,22.053114,84.928047,35,68.067924,1.6,1.419946,25,46.86969,2.87003
1038030.6,1.608678,34.661288,-5.766342,25.461078,60.192652,68.691638,8.673533,22.125109,84.930929,35,68.430723,1.6,33.025908,25,47.242326,2.740996
1038031.088,1.60683,34.2777,-6.267339,25.636295,60.321137,68.615059,8.614604,22.059986,84.927694,35,68.79736,1.6,37.107138,25,47.983404,1.383674
1038034.672,1.580032,34.961958,-6.310369,25.316601,60.53772,68.182375,8.680927,22.108671,84.931199,35,69.07695,1.6,37.848874,25,47.606331,0.770145
1038046.653,1.58797,35.811037,-7.844097,24.996908,60.578086,68.432854,8.646869,22.169405,84.929116,35,68.296322,1.6,1.026545,25,46.882086,1.859873
1038047.179,1.565036,35.807461,-8.022366,23.8165,60.039038,68.518468,8.638878,22.097413,84.933951,35,68.158483,1.6,0,25,47.151298,2.22455
1038051.117,1.569825,34.990416,-5.981494,25.098349,59.862994,68.590315,8.716254,22.102805,84.929693,35,68.29197,1.6,0,25,47.453635,2.619334
1038052.461,1.602966,33.980915,-8.440376,25.193642,60.360925,68.243275,8.715432,22.075424,84.9284,35,69.411015,1.6,5.192316,25,47.274223,2.266333
1038052.955,1.632872,33.982711,-7.094138,24.683362,60.62512,67.99788,8.722154,22.143506,84.93437,35,69.581144,1.6,9.069644,25,47.681091,1.60119
