Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
1212178.799,1.634216,50.082662,-9.300985,40.880152,68.484631,74.606387,8.824124,21.108254,85.938077,50,85.897571,1.6,15.563549,40,70.831606,3.012276
1212182.822,1.598513,50.120862,-7.075697,40.996964,68.787444,74.848259,8.913847,21.073823,85.938914,50,85.775614,1.6,30.9493,40,70.179906,3.317043
1212197.176,1.60578,50.511763,-7.014225,40.99389,68.187891,75.032715,8.911072,21.154196,85.939082,50,85.486834,1.6,12.841744,40,69.978873,3.874964
1212197.681,1.591121,50.516648,-7.711932,39.287832,68.108721,75.150855,8.964256,21.071612,85.935762,50,85.394255,1.6,14.617903,40,69.972208,2.007649
1212205.135,1.595237,49.692835,-6.356473,38.725294,68.439598,74.962189,8.97679,21.24437,85.937566,50,86.325784,1.6,11.150944,40,71.107627,2.234074
1212207.325,1.600613,50.264229,-6.147468,38.903585,68.275787,74.449311,9.007915,21.075876,85.935493,50,85.912271,1.6,5.931482,40,70.383362,2.869109
1212211.285,1.570329,50.388967,-5.833961,40.065548,67.835963,75.380825,8.979911,21.197713,85.93275,50,85.396666,1.6,0,40,70.436838,1.590744
1212223.445,1.599563,50.086826,-8.268255,39.032692,68.436937,74.909206,9.014369,21.121068,85.941155,50,85.125846,1.6,13.440157,40,71.135418,3.07495
1212236.036,1.560374,49.632386,-7.257039,41.393507,68.291651,75.175779,8.961214,21.24124,85.936924,50,85.845981,1.6,0.267508,40,69.916093,3.504451
1212264.312,1.606074,50.085884,-7.954747,38.427118,68.12804,74.976054,8.991192,21.187187,85.94202,50,85.755507,1.6,8.56689,40,70.515546,3.060203
1212266.506,1.611366,49.962882,-6.221235,40.67727,67.89935,74.662447,8.949132,21.220144,85.939742,50,85.835767,1.6,11.582118,40,70.260344,3.93856
1212272.443,1.60305,50.316864,-8.323579,39.094171,67.813265,74.645263,8.928835,21.106469,85.936562,50,86.338168,1.6,23.03694,40,71.120306,4.246092
1212276.672,1.614937,50.785813,-7.333879,40.67727,68.843144,74.461609,9.039972,21.114246,85.941146,50,85.053407,1.6,28.471705,40,70.354884,2.622407
1212296.919,1.630016,49.856361,-7.257039,40.443648,68.404442,74.880111,9.10678,21.253865,85.935074,50,86.173286,1.6,14.426177,40,70.749387,2.732086
1212300.892,1.56743,50.307638,-6.273486,38.835957,68.860774,74.410772,8.955693,21.256648,85.942513,50,85.661519,1.6,11.575518,40,70.231804,2.685695
1212307.187,1.638921,49.751268,-6.998857,38.971212,68.614945,75.183646,9.042933,21.17388,85.941825,50,86.200625,1.6,7.600925,40,70.92961,3.651611
1212309.013,1.638879,49.979128,-6.491712,41.205994,68.587721,74.565739,8.885734,21.144446,85.936246,50,86.054037,1.6,26.003159,40,69.810133,3.229177
1212313.324,1.622161,50.149806,-6.445608,38.384082,68.20299,74.746887,9.011328,21.177404,85.936738,50,85.682276,1.6,38.750013,40,71.295197,2.611039
1212313.792,1.616197,50.030571,-7.373836,38.291863,68.038454,74.730061,9.093338,21.205177,85.94003,50,85.759578,1.6,39.889673,40,71.33361,2.967113
1212325.426,1.568901,50.410966,-6.08907,38.396378,68.509861,74.788996,8.974976,21.154636,85.942085,50,85.264453,1.6,1.887741,40,71.192433,2.754514
1212341.702,1.596455,50.536778,-6.38721,40.784859,68.313914,75.187314,8.990392,21.210744,85.937817,50,85.214718,1.6,16.155757,40,70.320844,3.13916
1212345.828,1.587214,49.355864,-7.887128,40.960076,68.350557,74.945219,8.931396,21.08873,85.938338,50,85.876046,1.6,12.074772,40,71.041032,2.652822
1212346.362,1.572261,49.359837,-7.545958,41.039999,68.363453,74.810699,8.942971,21.265368,85.945414,50,85.989938,1.6,11.032112,40,70.539432,2.817495
1212357.887,1.603638,50.032263,-6.295001,38.227309,68.628995,74.601492,8.954654,21.257043,85.939677,50,86.202096,1.6,7.824351,40,71.236566,2.417487
1212370.18,1.65463,49.773178,-6.995783,41.104553,67.792388,74.638143,8.827829,21.194655,85.943182,50,86.008951,1.6,33.138596,40,70.596585,2.707201
1212386.456,1.536348,50.332094,-7.358468,39.380051,67.497296,74.770691,8.97383,21.247058,85.942383,50,86.009631,1.6,0.591922,40,70.546369,2.393217
1212388.513,1.564406,50.495047,-7.238598,38.285715,68.711255,75.050423,8.941104,21.248731,85.942429,50,85.601717,1.6,1.686709,40,71.146769,3.175105
1212389.032,1.574235,50.610309,-8.320506,40.372946,68.690733,75.036549,8.923903,21.122634,85.940634,50,85.421837,1.6,0.404611,40,70.111794,2.672484
1212392.56,1.58944,50.012383,-6.69457,40.870931,68.127481,74.924408,8.948307,21.153192,85.942736,50,85.371937,1.6,0,40,71.11578,3.177563
1212393.085,1.596539,49.660639,-7.576694,40.581977,68.385154,74.809355,8.901872,21.14004,85.940309,50,85.656402,1.6,2.068539,40,70.069248,3.572655
1212407.244,1.610568,49.843398,-7.951674,38.968138,68.072878,75.010281,8.921662,21.055437,85.940132,50,85.851519,1.6,7.076953,40,71.031347,2.660503
1212408.787,1.597631,49.432631,-7.967042,39.060357,68.364146,74.997528,9.070512,21.050431,85.942327,50,86.354989,1.6,6.757323,40,70.986544,2.582467
1212415.037,1.602587,50.258446,-8.701633,38.276493,67.801934,74.560141,8.980526,21.24522,85.942373,50,86.153727,1.6,13.575374,40,71.351749,3.116118
1212418.933,1.580452,50.42905,-8.375831,41.633277,67.766951,74.987011,8.955003,21.235592,85.946604,50,85.524397,1.6,8.496546,40,69.598556,3.332404
1212419.423,1.575999,50.430757,-7.017298,39.035766,68.352914,74.808011,9.001809,21.228007,85.939723,50,85.453297,1.6,5.790134,40,70.885472,2.359115
1212426.989,1.586332,49.998875,-7.890201,39.005026,68.519255,75.276855,8.986608,21.18246,85.938663,50,86.074405,1.6,1.725932,40,69.612395,5.058703
1212439.166,1.596875,49.43035,-6.685349,40.412908,68.323643,74.844392,8.984982,21.138955,85.943164,50,86.615072,1.6,35.976002,40,70.320693,3.617817
1212447.3,1.566212,50.389821,-8.222151,39.604452,68.605457,74.322516,8.936068,21.038222,85.94467,50,85.58887,1.6,0.80751,40,70.626285,3.790477
1212447.789,1.570119,50.385171,-6.765263,41.913009,68.883397,74.461914,8.833622,21.032118,85.94559,50,85.528784,1.6,0.984081,40,70.78812,2.758507
1212455.505,1.601495,49.808435,-7.610504,38.878993,68.522814,75.114905,9.004266,21.170816,85.942531,50,86.259699,1.6,1.599967,40,71.009783,2.845759
1212457.647,1.612542,50.083294,-7.5644,39.281684,67.98498,74.768362,8.79887,21.19804,85.943898,50,86.091076,1.6,9.716377,40,70.793614,2.701056
1212465.607,1.546807,50.181119,-7.235524,40.628086,67.908523,74.938277,8.925853,21.228775,85.942569,50,85.591221,1.6,13.54937,40,70.099595,2.201815
1212469.809,1.56743,49.478174,-6.156689,39.244796,67.999668,74.934786,8.917265,21.161009,85.944038,50,86.342554,1.6,1.47365,40,69.966127,4.475283
1212483.749,1.589944,50.763064,-8.034661,38.682258,68.792879,74.899925,8.940127,21.080291,85.93698,50,85.437191,1.6,16.552328,40,69.61821,2.59107
1212487.841,1.627412,49.8087,-9.147305,40.621938,68.807691,74.902208,8.843921,21.200097,85.936841,50,85.558265,1.6,21.26377,40,70.475584,2.4648
1212498.227,1.564532,50.559086,-8.406567,40.735676,67.746969,74.434391,8.907642,21.169924,85.942727,50,85.387977,1.6,0.05308,40,70.201872,3.548998
1212502.146,1.572219,50.010588,-6.703791,40.382168,68.329584,75.012337,8.920205,21.129752,85.942317,50,85.258662,1.6,0.116001,40,70.388456,2.134226
1212525.485,1.532189,50.407876,-6.577773,41.107627,68.150572,74.658723,8.961015,21.12347,85.942773,50,85.613477,1.6,0.222139,40,70.003684,3.250068
1212534.669,1.586248,49.632489,-7.831803,39.303202,68.297828,74.765765,8.812508,21.269015,85.944642,50,86.389901,1.6,1.467083,40,70.034086,3.517661
1212547.101,1.630268,49.932172,-8.271328,39.373903,68.684195,75.231252,8.881831,21.152933,85.943424,50,85.804947,1.6,42.285333,40,70.516123,2.634696
1212551.099,1.609812,49.850078,-7.41994,38.488598,68.344481,74.428573,8.926134,21.192556,85.936162,50,86.06284,1.6,62.299721,40,70.414068,4.223358
1212561.366,1.536348,50.048082,-8.074618,39.140281,68.369915,74.596834,8.897009,21.151466,85.939779,50,85.885889,1.6,0,40,71.013723,3.584944
1212561.855,1.529963,50.010721,-8.517216,41.498022,67.846502,74.76487,8.790213,21.111827,85.936785,50,85.908568,1.6,0.066191,40,69.814007,3.942861
1212575.65,1.622791,49.682873,-7.60743,38.522411,68.173962,74.556738,8.945903,21.153125,85.934591,50,86.260751,1.6,5.801988,40,70.25641,2.642069
1212578.153,1.597631,50.084192,-6.261192,39.650561,68.470912,74.908517,8.882425,21.182943,85.935148,50,86.144888,1.6,13.435985,40,70.768179,3.720737
