Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Water Feed Temperature (C),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
611355.0619,1.563524,45.223332,-7.721153,25.126015,62.927892,69.133113,8.708713,23.184432,86.29041,45,78.608944,1.6,0,25,47.147617,3.729954
611365.4292,1.581124,44.958729,-7.588988,25.427264,62.586001,69.090419,8.678778,23.290873,86.289033,45,78.830141,1.6,8.562842,25,44.405267,3.042384
611366.861,1.545337,44.134297,-8.160679,25.989802,62.175099,69.34687,8.6616,23.356294,86.293645,45,79.656542,1.6,0,25,43.964454,3.257134
611367.221,1.567514,44.141449,-6.92509,25.036869,62.187351,69.115778,8.762083,23.265739,86.292502,45,79.757092,1.6,0.279695,25,44.309721,1.560636
611371.169,1.618087,45.017294,-38.285063,25.159828,62.559452,69.05847,8.694523,23.22606,86.282692,45,79.944961,1.6,4.561613,25,42.747215,3.521348
611371.5392,1.608804,45.038998,-38.371124,25.159828,62.400869,69.057789,8.681826,23.287788,86.287639,45,79.924773,1.6,3.700698,25,43.322792,1.674617
611385.1619,1.562348,46.00818,-37.074063,25.599407,61.797668,68.568851,8.802756,23.218781,86.289033,45,78.854059,1.6,1.36235,25,42.1486,3.215044
611406.0891,1.565708,46.043746,-37.645753,25.940619,61.447332,67.736948,8.804653,23.351449,86.295375,45,79.051312,1.6,27.952783,25,41.812796,3.288778
611410.1321,1.520806,45.22835,-37.507441,24.348298,61.420002,68.096314,8.69636,23.182032,86.288587,45,78.624937,1.6,0,25,42.553934,2.18246
611416.169,1.602545,45.929294,-38.371124,25.808438,61.483916,67.718999,8.727011,23.158986,86.292632,45,78.748621,1.6,1.892954,25,41.554002,4.377278
611418.3301,1.582048,45.981061,-38.266621,24.818617,61.49576,68.161443,8.805774,23.023438,86.289824,45,77.882765,1.6,0.154546,25,42.275982,1.585214
611420.2239,1.623925,44.547344,-35.764708,23.220148,61.532343,68.073674,8.665395,23.183256,86.289517,45,78.590472,1.6,6.349497,25,42.923416,4.980361
611424.2148,1.610316,44.569902,-36.920383,26.10354,61.113927,67.544196,8.900338,23.308563,86.290056,45,79.885683,1.6,21.016863,25,41.71889,3.070648
611436.4911,1.557686,44.546094,-38.371124,25.21516,61.159718,67.643333,8.715748,23.144557,86.288717,45,80.169892,1.6,1.507115,25,42.126724,4.219057
611438.673,1.575873,45.338976,-35.770855,24.222265,60.751574,67.314173,8.756078,23.238692,86.291386,45,79.800549,1.6,0.68295,25,42.561932,2.306886
611452.695,1.576965,45.426295,-37.37835,24.58192,60.641354,67.066834,8.784085,23.205793,86.300164,45,79.474653,1.6,42.079398,25,42.247104,2.786465
611454.234,1.566674,45.545397,-37.876274,23.834944,60.238154,67.226536,8.800112,23.231426,86.297058,45,79.122375,1.6,36.495024,25,42.489404,1.929306
611473.091,1.630604,44.038474,-36.954193,25.676257,59.938524,66.934865,8.655505,23.310157,86.295793,45,80.073547,1.6,46.178798,25,41.670441,2.943457
611473.516,1.639467,44.342822,-36.185792,24.741767,60.277909,67.009362,8.836244,23.294506,86.294166,45,79.980057,1.6,49.732863,25,42.145846,2.43162
611475.373,1.594649,45.245272,-38.371124,26.214203,60.225072,66.948412,8.718959,23.29968,86.29253,45,79.601615,1.6,48.359923,25,41.427422,3.355754
611481.135,1.596329,44.531599,-38.371124,24.019382,60.618247,67.265879,8.759663,23.224899,86.293153,45,79.475547,1.6,16.965287,25,42.515216,1.912716
611483.484,1.557224,44.548522,-37.101726,24.213043,60.239051,67.060602,8.704052,23.262475,86.293143,45,80.113576,1.6,0.738911,25,42.4374,3.396614
611493.3787,1.619389,44.086945,-36.407091,24.083936,60.330258,66.536638,8.766758,23.242157,86.29902,45,79.883996,1.6,4.065794,25,42.611228,2.556968
611499.7787,1.6301,44.326812,-36.545403,25.611703,60.188752,67.048708,8.629274,23.366106,86.294082,45,79.329741,1.6,29.029415,25,42.067144,2.302278
611503.667,1.592423,45.195241,-37.350687,25.734662,59.933753,66.701054,8.762994,23.325577,86.287592,45,79.741632,1.6,24.10727,25,41.739744,2.169864
611510.7971,1.589986,43.928451,-37.15705,23.644357,60.093179,66.545886,8.702439,23.386077,86.292353,45,79.897524,1.6,0.478237,25,42.717005,1.856187
611528.1261,1.570749,45.427428,-35.389729,24.385186,59.802589,66.665542,8.793152,23.399281,86.291572,45,78.705969,1.6,0,25,42.782547,2.53239
611528.64,1.599479,45.430532,-36.032112,26.699891,59.422597,66.795911,8.763967,23.332881,86.291869,45,78.6262,1.6,2.170288,25,41.549086,2.220863
611542.373,1.595867,44.053792,-38.371124,25.614777,59.47099,65.947276,8.733316,23.288783,86.290856,45,80.456655,1.6,7.991725,25,41.842019,2.90106
611552.4009,1.576461,44.241996,-35.70631,24.455887,59.358914,66.478375,8.705712,23.271795,86.289963,45,80.2174,1.6,9.460317,25,42.384543,2.818724
611566.689,1.608132,44.417942,-34.993234,26.051282,58.377585,65.966851,8.747419,23.200968,86.291163,45,80.169832,1.6,31.084811,25,41.771358,4.203388
611568.8372,1.572429,45.564556,-36.059774,26.420159,59.003614,66.018428,8.778845,23.289809,86.290233,45,79.192934,1.6,21.465964,25,41.451585,1.897969
611570.7987,1.588852,45.603535,-38.371124,25.126015,59.316067,65.904385,8.735125,23.191116,86.292279,45,78.659823,1.6,11.140736,25,41.779218,2.706894
611574.1302,1.569867,44.213861,-36.975708,24.852431,59.188586,66.237016,8.78706,23.313465,86.297783,45,79.92697,1.6,0.260616,25,42.049638,1.678611
611583.5585,1.587634,44.82294,-38.371124,25.27664,59.434945,65.817288,8.712317,23.341941,86.300266,45,79.420842,1.6,23.844917,25,42.098223,2.026082
611593.0821,1.567094,45.854836,-37.49822,24.698732,58.985526,66.158136,8.69106,23.3327,86.294752,45,78.479027,1.6,0,25,42.415815,3.419656
611599.24,1.612794,44.509336,-36.308736,24.246857,59.132827,65.947002,8.817938,23.394568,86.292846,45,80.052296,1.6,9.886016,25,42.621535,2.798447
611601.3181,1.648287,45.508536,-38.371124,25.679331,58.688404,65.665962,8.769422,23.322609,86.295375,45,79.400491,1.6,29.145603,25,41.531184,3.220267
611605.27,1.632536,45.311253,-37.018738,24.89854,58.463043,66.405745,8.769049,23.361176,86.286653,45,78.805519,1.6,53.944728,25,42.150766,3.054058
611613.4332,1.577595,46.066849,-38.020733,24.707954,59.673017,65.89894,8.727943,23.36354,86.297634,45,78.464008,1.6,0.700178,25,42.538176,1.997203
611623.863,1.615777,45.833426,-37.467484,23.979421,58.781085,66.069185,8.818428,23.433779,86.294752,45,78.353757,1.6,23.955355,25,42.656202,4.445174
611627.686,1.582888,44.163904,-38.371124,26.171167,58.296265,65.737615,8.819116,23.480233,86.294715,45,79.943741,1.6,34.543423,25,41.618471,2.889078
611629.663,1.591205,45.069856,-37.805581,25.53178,59.549147,65.566639,8.691807,23.365794,86.291842,45,79.554124,1.6,32.429445,25,42.002175,3.662364
611630.616,1.585408,45.537377,-38.371124,23.582878,58.771718,65.946184,8.810872,23.561662,86.292762,45,79.121556,1.6,29.21207,25,42.913357,3.459596
611631.976,1.563944,45.753775,-37.53203,26.020542,58.919368,65.854855,8.850052,23.409775,86.298257,45,78.65222,1.6,23.892471,25,41.703429,2.966192
611649.982,1.625311,45.173758,-35.116178,23.822648,58.837782,66.148358,8.827705,23.408595,86.291163,45,79.540516,1.6,10.919078,25,42.661593,3.047299
611654.09,1.577385,44.994692,-37.777918,24.618808,59.062289,65.949017,8.817652,23.469574,86.303195,45,78.953656,1.6,14.310162,25,42.49025,3.657756
611654.56,1.585702,44.998797,-38.272768,24.351372,59.003368,65.970197,8.797487,23.536462,86.298369,45,78.950603,1.6,12.339969,25,42.719415,3.554221
611666.7066,1.58587,44.090785,-38.371124,24.35752,58.914289,65.76583,8.795649,23.478724,86.295552,45,79.829571,1.6,21.020474,25,42.346149,2.964656
611668.3831,1.589524,44.270498,-38.220517,26.217277,58.046806,65.355798,8.765746,23.449289,86.292539,45,80.157554,1.6,17.452239,25,41.477738,3.204291
611678.634,1.574151,44.947825,-38.371124,24.711028,58.851387,65.599157,8.845716,23.525808,86.294296,45,80.072413,1.6,0.539568,25,42.185819,2.463571
611682.773,1.574571,45.752318,-37.71952,25.636295,58.743521,65.984108,8.768389,23.450919,86.301995,45,78.459115,1.6,0,25,41.634439,0.167984
611696.764,1.614937,44.190126,-35.850769,24.474331,58.513567,66.064033,8.765775,23.36546,86.299234,45,80.166815,1.6,60.131714,25,42.370634,2.777863
611701.8568,1.53786,45.654464,-36.699084,25.418043,58.940877,65.493739,8.851691,23.408332,86.299234,45,79.14064,1.6,15.350982,25,41.971114,2.841151
611704.8628,1.526183,45.196212,-38.371124,25.073757,58.964541,65.418138,8.773186,23.498029,86.295496,45,78.910789,1.6,0.392588,25,42.0478,3.524727
611715.063,1.628336,45.522162,-37.541251,25.789994,58.914911,65.347128,8.843849,23.489052,86.30524,45,78.930301,1.6,7.538815,25,41.649703,0.917306
611735.781,1.616911,44.090035,-38.371124,25.928323,58.536279,65.543497,8.760547,23.471362,86.30259,45,79.651044,1.6,3.685361,25,41.595111,2.772947
611739.5123,1.625941,45.223347,-38.13753,25.651665,58.798066,65.271815,8.831497,23.443037,86.293906,45,79.608043,1.6,16.495975,25,41.677891,3.076486
611747.7601,1.554913,44.524683,-36.262632,25.418043,58.459614,65.455967,8.736648,23.362123,86.306291,45,80.280832,1.6,32.88882,25,41.733032,3.961295
611753.8821,1.525721,44.428168,-37.153977,26.976549,59.013332,65.452449,8.668741,23.405127,86.301549,45,79.187661,1.6,0,25,41.002645,2.787079
611755.8088,1.587256,44.017755,-37.406012,25.510262,58.619504,65.383916,8.763477,23.414367,86.302442,45,79.990416,1.6,2.064993,25,42.010239,3.204599
611767.9886,1.602882,45.961637,-36.616096,26.045134,58.921666,65.043358,8.741818,23.220584,86.302395,45,78.897651,1.6,22.482138,25,41.923044,1.696122
611778.1271,1.607712,45.515908,-36.204233,24.280671,58.334838,65.570606,8.748137,23.277639,86.303055,45,79.100403,1.6,2.553897,25,42.331594,3.478336
611780.104,1.596203,45.14293,-36.422459,25.75618,58.85122,65.308572,8.637169,23.435221,86.301679,45,79.033664,1.6,8.706914,25,41.566059,4.454391
611780.9671,1.619389,45.150214,-38.371124,23.890275,58.472504,65.523616,8.829572,23.335669,86.306821,45,78.983736,1.6,13.189349,25,42.514269,3.74593
611790.589,1.568817,45.574797,-38.088352,25.700849,58.082533,65.247631,8.758564,23.2816,86.300526,45,78.971648,1.6,27.817185,25,41.52006,3.474342
611780.9671,1.619389,45.150214,-38.371124,23.890275,58.472504,65.523616,8.829572,23.335669,86.306821,45,78.983736,1.6,13.189349,25,42.514269,3.74593
611790.589,1.568817,45.574797,-38.088352,25.700849,58.082533,65.247631,8.758564,23.2816,86.300526,45,78.971648,1.6,27.817185,25,41.52006,3.474342
